x	y	cut_x	y_label_idx
可以帮我把空调的风速改为自动模式吗	HomeAppliance-Control	可以 帮 我 把 空调 的 风速 改为 自动 模式 吗	4
能帮我把空调风速调至10吧	HomeAppliance-Control	能 帮 我 把 空调 风速 调至 10 吧	4
洗衣机脱水模式帮我开一下吧，我要脱一下这衣服的水	HomeAppliance-Control	洗衣机 脱水 模式 帮 我 开 一下 吧 ， 我要 脱 一下 这 衣服 的 水	4
取暖器温度显示多少呢	HomeAppliance-Control	取暖器 温度 显示 多少 呢	4
停电了，立即关闭热水器电源	HomeAppliance-Control	停电 了 ， 立即 关闭 热水器 电源	4
准备收拾房间了，扫地机器人工作吧	HomeAppliance-Control	准备 收拾 房间 了 ， 扫地 机器人 工作 吧	4
能让空调风小到百分之60吧	HomeAppliance-Control	能 让 空调 风小到 百分之 60 吧	4
能帮我把空调调到十八度吗	HomeAppliance-Control	能 帮 我 把 空调 调 到 十八 度 吗	4
将空调开启干燥模式	HomeAppliance-Control	将 空调 开启 干燥 模式	4
把空调调的低一点儿	HomeAppliance-Control	把 空调 调 的 低 一点儿	4
中午还剩下一些米饭，帮我把电饭煲开启热饭功能吧	HomeAppliance-Control	中午 还 剩下 一些 米饭 ， 帮 我 把 电饭煲 开启 热饭 功能 吧	4
空调帮我关上可以吧	HomeAppliance-Control	空调 帮 我 关上 可以 吧	4
能不能关闭浴霸所有功能	HomeAppliance-Control	能 不能 关闭 浴霸 所有 功能	4
厨房色温调成中性灯吧	HomeAppliance-Control	厨房 色温 调 成 中性 灯 吧	4
空调风速要放最大啦	HomeAppliance-Control	空调 风速 要放 最大 啦	4
你现在能把电脑打开吗	HomeAppliance-Control	你 现在 能 把 电脑 打开 吗	4
电脑出问题了，帮我关掉它	HomeAppliance-Control	电脑 出 问题 了 ， 帮 我 关掉 它	4
快给我把空调再调低一点	HomeAppliance-Control	快给我 把 空调 再 调低 一点	4
帮我把空调的风速调到自动模式吧	HomeAppliance-Control	帮 我 把 空调 的 风速 调 到 自动 模式 吧	4
现在帮我打开吸尘器	HomeAppliance-Control	现在 帮 我 打开 吸尘器	4
打开自动报警系统	HomeAppliance-Control	打开 自动 报警 系统	4
买了点人参，这时候给变温抽屉改为冷鲜模式吧	HomeAppliance-Control	买 了 点 人参 ， 这时候 给 变温 抽屉 改为 冷鲜 模式 吧	4
除湿机显示一下当前卧室湿度	HomeAppliance-Control	除湿机 显示 一下 当前 卧室 湿度	4
调大一些空调的湿度	HomeAppliance-Control	调大 一些 空调 的 湿度	4
帮我把客厅的湿度器开一下吧	HomeAppliance-Control	帮 我 把 客厅 的 湿度器 开 一下 吧	4
这时候帮我打开风扇照明灯	HomeAppliance-Control	这时候 帮 我 打开 风扇 照明灯	4
洗澡时热水器用五十度的热水就好	HomeAppliance-Control	洗澡时 热水器 用 五十 度 的 热水 就 好	4
我想休息一会，帮我把风扇调为睡眠风吧	HomeAppliance-Control	我 想 休息 一会 ， 帮 我 把 风扇 调 为 睡眠 风 吧	4
空调温度升高些啊	HomeAppliance-Control	空调 温度 升高 些 啊	4
帮我把电视的声音调大一些	HomeAppliance-Control	帮 我 把 电视 的 声音 调大 一些	4
关小点空调风	HomeAppliance-Control	关 小点 空调 风	4
我想把空调设置成左右扫风	HomeAppliance-Control	我 想 把 空调 设置 成 左右 扫风	4
空调风速减掉5	HomeAppliance-Control	空调 风速 减掉 5	4
全屋启动安全模式	HomeAppliance-Control	全屋 启动 安全 模式	4
开启十五分钟洗衣模式，赶时间呀	HomeAppliance-Control	开启 十五分钟 洗衣 模式 ， 赶时间 呀	4
不想出去，帮我打开家里的微小投影仪看下电影吧	HomeAppliance-Control	不想 出去 ， 帮 我 打开 家里 的 微小 投影仪 看 下 电影吧	4
空调风速稍微小点有点儿吹	HomeAppliance-Control	空调 风速 稍微 小点 有点儿 吹	4
把高压锅关掉。	HomeAppliance-Control	把 高压锅 关掉 。	4
给我关上天然气警报器	HomeAppliance-Control	给 我 关上 天然气 警报器	4
我现在想看电影，给我打开投影仪。	HomeAppliance-Control	我 现在 想 看 电影 ， 给 我 打开 投影仪 。	4
十分钟后将电饭煲切换到炖汤模式	HomeAppliance-Control	十分钟 后 将 电饭煲 切换 到 炖汤 模式	4
帮我看下现在空调是什么模式吧	HomeAppliance-Control	帮 我 看 下 现在 空调 是 什么 模式 吧	4
开启全屋杀菌模式	HomeAppliance-Control	开启 全屋 杀菌 模式	4
十分钟后帮我开启蒸烤箱的披萨模式吧	HomeAppliance-Control	十分钟 后 帮 我 开启 蒸 烤箱 的 披萨 模式 吧	4
电扇风速太小，往大调一档	HomeAppliance-Control	电扇 风速 太小 ， 往 大调 一档	4
现在帮我把厨房的灯关上吧	HomeAppliance-Control	现在 帮 我 把 厨房 的 灯 关上 吧	4
台灯的点刺眼，帮我调成温馨模式好吗	HomeAppliance-Control	台灯 的 点 刺眼 ， 帮 我 调成 温馨 模式 好 吗	4
给我把空调风往低放	HomeAppliance-Control	给 我 把 空调 风往 低放	4
风扇的静音模式现在打开一下。	HomeAppliance-Control	风扇 的 静音 模式 现在 打开 一下 。	4
让空调在一小时后关机好吗	HomeAppliance-Control	让 空调 在 一 小时 后 关机 好 吗	4
开启空调设置为26度	HomeAppliance-Control	开启 空调 设置 为 26 度	4
昨天没扫地，打开扫地机器人。	HomeAppliance-Control	昨天 没 扫地 ， 打开 扫地 机器人 。	4
调低南边儿次卧的空调温度	HomeAppliance-Control	调低 南边 儿次 卧 的 空调 温度	4
宝宝怕冷，把空调的温度再提高两度好吗	HomeAppliance-Control	宝宝 怕冷 ， 把 空调 的 温度 再 提高 两度 好 吗	4
打开热水器，烧到45度。	HomeAppliance-Control	打开 热水器 ， 烧到 45 度 。	4
空调现在多少度啊太冷了关了吧	HomeAppliance-Control	空调 现在 多少度 啊 太冷 了 关 了 吧	4
豆浆机给我换到炖煮模式。	HomeAppliance-Control	豆浆机 给 我 换 到 炖煮 模式 。	4
帮我把加湿器开成夜间模式吧	HomeAppliance-Control	帮 我 把 加湿器 开成 夜间 模式 吧	4
麻烦把空气炸锅调为智能模式。	HomeAppliance-Control	麻烦 把 空气 炸锅 调 为 智能 模式 。	4
卧室空调温度上升一些	HomeAppliance-Control	卧室 空调 温度 上升 一些	4
室内太干燥，帮我将加湿器调到3档吧	HomeAppliance-Control	室内 太 干燥 ， 帮 我 将 加湿器 调到 3 档 吧	4
帮我把咖啡机打开	HomeAppliance-Control	帮 我 把 咖啡机 打开	4
这时候帮我开下电视行嘛	HomeAppliance-Control	这时候 帮 我 开下 电视 行嘛	4
太热了，电风扇调到三档吧	HomeAppliance-Control	太热 了 ， 电风扇 调 到 三档 吧	4
冰箱的自动清洁现在开启	HomeAppliance-Control	冰箱 的 自动 清洁 现在 开启	4
把洗衣机调成消毒洗好不好呀	HomeAppliance-Control	把 洗衣机 调 成 消毒 洗 好不好 呀	4
蒸烤箱切换到热风对流功能吧	HomeAppliance-Control	蒸 烤箱 切换 到 热风 对流 功能 吧	4
空调温度降低一些	HomeAppliance-Control	空调 温度 降低 一些	4
准备睡觉了，把空气净化器开成睡眠模式吧	HomeAppliance-Control	准备 睡觉 了 ， 把 空气 净化器 开成 睡眠 模式 吧	4
空调风速快点儿调大一点	HomeAppliance-Control	空调 风速 快点儿 调大 一点	4
给我关了豆浆机。	HomeAppliance-Control	给 我关 了 豆浆机 。	4
可以帮我关掉洗衣机吗，我要出去了	HomeAppliance-Control	可以 帮 我 关掉 洗衣机 吗 ， 我要 出去 了	4
现在将空调开启制热模式吧	HomeAppliance-Control	现在 将 空调 开启 制热 模式 吧	4
给我关掉电熨斗。	HomeAppliance-Control	给 我 关掉 电熨斗 。	4
我打算五分钟后开电视机	HomeAppliance-Control	我 打算 五分钟 后开 电视机	4
屋里空调风速调大	HomeAppliance-Control	屋里 空调 风速 调大	4
让空调风速再快些	HomeAppliance-Control	让 空调 风速 再 快些	4
我需要打开人体传感器	HomeAppliance-Control	我 需要 打开 人体 传感器	4
播放音乐暖风调低	HomeAppliance-Control	播放 音乐 暖风 调低	4
把空调从高档风速调成低档风速	HomeAppliance-Control	把 空调 从 高档 风速 调 成 低档 风速	4
你给我打开人体传感器啊	HomeAppliance-Control	你 给 我 打开 人体 传感器 啊	4
帮我把空气净化器调成弱风吧	HomeAppliance-Control	帮 我 把 空气 净化器 调成 弱风 吧	4
准备洗澡了，帮我打开浴霸吧	HomeAppliance-Control	准备 洗澡 了 ， 帮 我 打开 浴霸 吧	4
把冰箱冷藏室温度调到6度吧	HomeAppliance-Control	把 冰箱 冷藏室 温度 调到 6 度 吧	4
空调风速太大，往低调一档	HomeAppliance-Control	空调 风速 太 大 ， 往 低调 一档	4
调成空调最低温度给我	HomeAppliance-Control	调 成 空调 最低温度 给 我	4
三十分钟后关闭卧室的智能台灯	HomeAppliance-Control	三十分钟 后 关闭 卧室 的 智能 台灯	4
是否帮我把空调模式改为送风	HomeAppliance-Control	是否 帮 我 把 空调 模式 改为 送风	4
你看这天气要下雨了，帮我把空调的除湿功能打开	HomeAppliance-Control	你 看 这 天气 要 下雨 了 ， 帮 我 把 空调 的 除湿 功能 打开	4
帮我看下取暖器温度可以吗	HomeAppliance-Control	帮 我 看 下 取暖器 温度 可以 吗	4
打开热水器吧，我要洗澡	HomeAppliance-Control	打开 热水器 吧 ， 我要 洗澡	4
我想烤红薯，帮我把蒸烤箱切换到上下烤模式吧	HomeAppliance-Control	我 想 烤红薯 ， 帮 我 把 蒸 烤箱 切换 到 上下 烤 模式 吧	4
给我打开全屋通风系统	HomeAppliance-Control	给 我 打开 全屋 通风 系统	4
开启屋内自动报警系统	HomeAppliance-Control	开启 屋内 自动 报警 系统	4
没风 给我调大点儿空调风速啊	HomeAppliance-Control	没风   给 我 调大 点儿 空调 风速 啊	4
这时候让空调左右热风可以不	HomeAppliance-Control	这时候 让 空调 左右 热风 可以 不	4
卧室的空调风速减11	HomeAppliance-Control	卧室 的 空调 风速 减 11	4
让空调左右扫风行不行呢	HomeAppliance-Control	让 空调 左右 扫 风行 不行 呢	4
再把空调暖风开大点儿	HomeAppliance-Control	再 把 空调 暖风 开 大 点儿	4
我想的是一会儿把电视机打开	HomeAppliance-Control	我 想 的 是 一会儿 把 电视机 打开	4
洗衣机来个除螨洗怎么样	HomeAppliance-Control	洗衣机 来个 除 螨 洗 怎么样	4
关闭水浸传感器	HomeAppliance-Control	关闭 水浸 传感器	4
告诉我现在冰箱冰冻室温度是多少吧	HomeAppliance-Control	告诉 我 现在 冰箱 冰冻 室 温度 是 多少 吧	4
把除湿机的风速提高些	HomeAppliance-Control	把 除湿机 的 风速 提高 些	4
我要起床，可以帮我开下灯吗	HomeAppliance-Control	我要 起床 ， 可以 帮 我 开下 灯 吗	4
空调调高10度我冷	HomeAppliance-Control	空调 调高 10 度 我 冷	4
将客厅的灯色温调成中性光好吗	HomeAppliance-Control	将 客厅 的 灯 色温 调 成 中性 光好 吗	4
把空调风速调大很多	HomeAppliance-Control	把 空调 风速 调大 很多	4
电饭煲切换到酸奶模式来做个芒果酸奶	HomeAppliance-Control	电饭煲 切换 到 酸奶 模式 来 做 个 芒果 酸奶	4
调低点空调风大的要命	HomeAppliance-Control	调低 点 空调 风大 的 要命	4
风扇风调为最大试试看哟	HomeAppliance-Control	风扇 风调 为 最大 试试看 哟	4
把空调设置为睡眠模式吧，我要睡觉了	HomeAppliance-Control	把 空调 设置 为 睡眠 模式 吧 ， 我要 睡觉 了	4
空调风速关小到百分之20	HomeAppliance-Control	空调 风速 关小到 百分之 20	4
帮我把冷冻室的湿度调到零下16度行不行呢	HomeAppliance-Control	帮 我 把 冷冻室 的 湿度 调 到 零下 16 度 行不行 呢	4
调小一点儿健身房的空调	HomeAppliance-Control	调小 一点儿 健身房 的 空调	4
5分钟后帮我把蒸烤箱设置为烘烤模式	HomeAppliance-Control	5 分钟 后 帮 我 把 蒸 烤箱 设置 为 烘烤 模式	4
这时候帮我把中央空调打开一下吧	HomeAppliance-Control	这时候 帮 我 把 中央空调 打开 一下 吧	4
帮我把空调调高1度	HomeAppliance-Control	帮 我 把 空调 调高 1 度	4
麻烦给我关上水浸传感器	HomeAppliance-Control	麻烦 给 我 关上 水浸 传感器	4
将走廊上的灯打开	HomeAppliance-Control	将 走廊 上 的 灯 打开	4
请关上训练室的灯	HomeAppliance-Control	请 关上 训练室 的 灯	4
请将空调温度再调高一度吧	HomeAppliance-Control	请 将 空调 温度 再 调高 一度 吧	4
给我的电动车充电打开智能充电桩	HomeAppliance-Control	给 我 的 电动车 充电 打开 智能 充电 桩	4
我打算十分钟之后把空调打开	HomeAppliance-Control	我 打算 十分钟 之后 把 空调 打开	4
给我开灯这屋的	HomeAppliance-Control	给 我 开灯 这屋 的	4
今天想给宝宝做溶豆，帮我切换到烤箱预热吧	HomeAppliance-Control	今天 想 给 宝宝 做 溶豆 ， 帮 我 切换 到 烤箱 预热 吧	4
这冰箱制冷好像坏了，帮我把冰箱先关掉吧	HomeAppliance-Control	这 冰箱 制冷 好像 坏 了 ， 帮 我 把 冰箱 先 关掉 吧	4
我想用空调的低风风速	HomeAppliance-Control	我 想 用 空调 的 低风 风速	4
下雪了，帮我打开取暖器暖和暖和吧	HomeAppliance-Control	下雪 了 ， 帮 我 打开 取暖器 暖和 暖和 吧	4
暖风改成26吧我吹吹	HomeAppliance-Control	暖风 改成 26 吧 我 吹 吹	4
怎么那么多垃圾，请把扫地机器人打开	HomeAppliance-Control	怎么 那么 多 垃圾 ， 请 把 扫地 机器人 打开	4
想自己做酸奶试试，帮我把电饭煲开到酸奶模式吧	HomeAppliance-Control	想 自己 做 酸奶 试试 ， 帮 我 把 电饭煲 开 到 酸奶 模式 吧	4
打开智能插座，自动为手机充电	HomeAppliance-Control	打开 智能 插座 ， 自动 为 手机 充电	4
空调调为变频模式可以吗	HomeAppliance-Control	空调 调 为 变频 模式 可以 吗	4
帮我把监控关了	HomeAppliance-Control	帮 我 把 监控 关 了	4
能不能把空调开启制冷模式	HomeAppliance-Control	能 不能 把 空调 开启 制冷 模式	4
能不能将空调设为上下扫风呀	HomeAppliance-Control	能 不能 将 空调 设 为 上下 扫风 呀	4
客人走后，关闭吸尘器	HomeAppliance-Control	客人 走后 ， 关闭 吸尘器	4
今天有点冷啊，帮我把空调设置为制热吧	HomeAppliance-Control	今天 有点 冷 啊 ， 帮 我 把 空调 设置 为 制热 吧	4
打开温湿度传感器，我想让它播报室内湿度	HomeAppliance-Control	打开 温湿度 传感器 ， 我 想 让 它 播报 室内 湿度	4
请把这屋空调暖风温度再往低调一点	HomeAppliance-Control	请 把 这屋 空调 暖风 温度 再 往 低调 一点	4
空调温度调成16度	HomeAppliance-Control	空调 温度 调成 16 度	4
天气太干燥了，湿度器升到65吧	HomeAppliance-Control	天气 太 干燥 了 ， 湿度器 升到 65 吧	4
我想烧些热水，帮我打开电热水壶	HomeAppliance-Control	我想 烧些 热水 ， 帮 我 打开 电热水壶	4
今天温度有点低啊，帮我把空调切换到制热模式吧	HomeAppliance-Control	今天 温度 有点 低 啊 ， 帮 我 把 空调 切换 到 制热 模式 吧	4
帮我把热水器调节到28度	HomeAppliance-Control	帮 我 把 热水器 调节 到 28 度	4
暖风降低一些空调的	HomeAppliance-Control	暖风 降低 一些 空调 的	4
洗好了，现在把洗衣机关掉吧	HomeAppliance-Control	洗好 了 ， 现在 把 洗衣机 关掉 吧	4
五分钟后将烤箱的温度上调一档。	HomeAppliance-Control	五分钟 后 将 烤箱 的 温度 上调 一档 。	4
你这么大空调风速干嘛调小点儿	HomeAppliance-Control	你 这么 大 空调 风速 干嘛 调 小点儿	4
将儿童房的台灯打开好吗	HomeAppliance-Control	将 儿童房 的 台灯 打开 好 吗	4
这个电视的声音有点大，放小一些吧	HomeAppliance-Control	这个 电视 的 声音 有点 大 ， 放小 一些 吧	4
今天天气真好，帮我打开窗帘透透气	HomeAppliance-Control	今天天气 真 好 ， 帮 我 打开 窗帘 透透气	4
我要用最大的风速吹客厅 空调啊	HomeAppliance-Control	我要 用 最大 的 风速 吹 客厅   空调 啊	4
风扇风速调为2档好么	HomeAppliance-Control	风扇 风速 调为 2 档好 么	4
帮我调低1度空调的	HomeAppliance-Control	帮 我 调低 1 度 空调 的	4
这时候告诉我下蒸烤箱蒸箱里的温度是多少	HomeAppliance-Control	这时候 告诉 我下 蒸 烤箱 蒸箱 里 的 温度 是 多少	4
打开屋里的人体传感器	HomeAppliance-Control	打开 屋里 的 人体 传感器	4
将空调温度再调高一度你看行吗	HomeAppliance-Control	将 空调 温度 再 调高 一度 你 看行 吗	4
把空调温度改成百分之100最大	HomeAppliance-Control	把 空调 温度 改成 百分之 100 最大	4
40分钟后打开电视	HomeAppliance-Control	40 分钟 后 打开 电视	4
给我次卧空调调高到28度	HomeAppliance-Control	给 我次 卧 空调 调高到 28 度	4
这时候将浴霸关掉吧	HomeAppliance-Control	这时候 将 浴霸 关掉 吧	4
帮我打开厨房的灯吧，要做晚餐了	HomeAppliance-Control	帮 我 打开 厨房 的 灯 吧 ， 要 做 晚餐 了	4
把所有卧室的空调风速都调大	HomeAppliance-Control	把 所有 卧室 的 空调 风速 都 调大	4
帮我把空调的温度再低点	HomeAppliance-Control	帮 我 把 空调 的 温度 再 低点	4
空调风速再放小一点到3	HomeAppliance-Control	空调 风速 再 放小 一点 到 3	4
再小五格这个卧室的空调风速	HomeAppliance-Control	再 小 五格 这个 卧室 的 空调 风速	4
打开音响播放轻音乐	HomeAppliance-Control	打开 音响 播放 轻音乐	4
我要把空调开到19度	HomeAppliance-Control	我要 把 空调 开到 19 度	4
有点冷关了空调吧	HomeAppliance-Control	有点 冷关 了 空调 吧	4
空调温度能否再调高两度	HomeAppliance-Control	空调 温度 能否 再 调高 两度	4
空调风速再给我调大百分之10	HomeAppliance-Control	空调 风速 再 给 我 调大 百分之 10	4
打开空调，调至26度	HomeAppliance-Control	打开 空调 ， 调至 26 度	4
给我开一下天然气的阀门	HomeAppliance-Control	给 我 开 一下 天然气 的 阀门	4
帮我把隔壁的房间的台灯打开	HomeAppliance-Control	帮 我 把 隔壁 的 房间 的 台灯 打开	4
我准备把空调调到二十六度	HomeAppliance-Control	我 准备 把 空调 调 到 二十六 度	4
设置空调21摄氏度。	HomeAppliance-Control	设置 空调 21 摄氏度 。	4
准备睡觉了，帮我把室内的全部灯都关上吧	HomeAppliance-Control	准备 睡觉 了 ， 帮 我 把 室内 的 全部 灯 都 关上 吧	4
烟火报警器开一下。	HomeAppliance-Control	烟火 报警器 开 一下 。	4
帮我把卧室的灯调成暖光可以不呢	HomeAppliance-Control	帮 我 把 卧室 的 灯调 成暖光 可以 不 呢	4
把全部灯关掉可以不可以	HomeAppliance-Control	把 全部 灯 关掉 可以 不 可以	4
洗衣机启动智能洗好吗	HomeAppliance-Control	洗衣机 启动 智能 洗好 吗	4
一小时后帮我把微波炉里的米饭热下吧	HomeAppliance-Control	一 小时 后 帮 我 把 微波炉 里 的 米饭 热下 吧	4
是的关上暖气进水阀	HomeAppliance-Control	是 的 关上 暖气 进 水阀	4
把冰箱冷冻室温度调为零下19度吧	HomeAppliance-Control	把 冰箱 冷冻室 温度 调 为 零下 19 度 吧	4
给我开一下儿童房的灯	HomeAppliance-Control	给 我 开 一下 儿童房 的 灯	4
调大一点吧空调的风速	HomeAppliance-Control	调大 一点 吧 空调 的 风速	4
把客厅灯的亮度调到60%就行啦	HomeAppliance-Control	把 客厅 灯 的 亮度 调到 60% 就行 啦	4
说下冰箱冷藏室现在有哪些食物吧	HomeAppliance-Control	说 下 冰箱 冷藏室 现在 有 哪些 食物 吧	4
空调风太小了调大一点	HomeAppliance-Control	空调 风 太小 了 调大 一点	4
空调温度调高些	HomeAppliance-Control	空调 温度 调高些	4
我想把电视机关了，有点吵。	HomeAppliance-Control	我 想 把 电视 机关 了 ， 有点 吵 。	4
空调风速太高啦小一点	HomeAppliance-Control	空调 风速 太高 啦 小 一点	4
现在帮我开启一下洗衣机的单烘干模式吧	HomeAppliance-Control	现在 帮 我 开启 一下 洗衣机 的 单 烘干 模式 吧	4
今天湿度有点低啊，帮我打开取暖器吧	HomeAppliance-Control	今天 湿度 有点 低 啊 ， 帮 我 打开 取暖器 吧	4
要出去了，帮我把家里的中央空调关上	HomeAppliance-Control	要 出去 了 ， 帮 我 把 家里 的 中央空调 关上	4
可以帮我打开空气净化器吗	HomeAppliance-Control	可以 帮 我 打开 空气 净化器 吗	4
预约两小时后关闭风扇可以吗	HomeAppliance-Control	预约 两 小时 后 关闭 风扇 可以 吗	4
打开健身房的空调	HomeAppliance-Control	打开 健身房 的 空调	4
给我把空调风速调大	HomeAppliance-Control	给 我 把 空调 风速 调大	4
可不可以帮我把加湿器开成夜间模式呢	HomeAppliance-Control	可不可以 帮 我 把 加湿器 开成 夜间 模式 呢	4
把电风扇风速调快一档。	HomeAppliance-Control	把 电风扇 风速 调快 一档 。	4
把风扇调整为自然风可以不可以	HomeAppliance-Control	把 风扇 调整 为 自然风 可以 不 可以	4
谁让你把空调风调小了大一点儿	HomeAppliance-Control	谁 让 你 把 空调 风调 小 了 大 一点儿	4
帮我把空调风调小一点呀	HomeAppliance-Control	帮 我 把 空调 风调 小 一点 呀	4
这时候请帮我关闭电扇吧	HomeAppliance-Control	这时候 请 帮 我 关闭 电扇 吧	4
怎么这么冷，告诉我下取暖器温度是多少呀	HomeAppliance-Control	怎么 这么 冷 ， 告诉 我下 取暖器 温度 是 多少 呀	4
能把空调风调低点吗	HomeAppliance-Control	能 把 空调 风 调低 点 吗	4
小一点空调风4就够	HomeAppliance-Control	小 一点 空调 风 4 就够	4
现在性能最好的AGP插口的显卡是哪一款	HomeAppliance-Control	现在 性能 最好 的 AGP 插口 的 显卡 是 哪 一款	4
帮我把蒸烤箱切换到3D热风模式	HomeAppliance-Control	帮 我 把 蒸 烤箱 切换 到 3D 热风 模式	4
帮忙把空调的风速调节到自动模式	HomeAppliance-Control	帮忙 把 空调 的 风速 调节 到 自动 模式	4
这时候帮我关掉摄像头吧	HomeAppliance-Control	这时候 帮 我 关掉 摄像头 吧	4
现在打开收音机	HomeAppliance-Control	现在 打开 收音机	4
请将风速调至4好吗	HomeAppliance-Control	请 将 风速 调至 4 好 吗	4
给我空调风速减小减小	HomeAppliance-Control	给 我 空调 风速 减小 减小	4
空调风速调至4就行	HomeAppliance-Control	空调 风速 调至 4 就行	4
把卧室里的灯光调暗	HomeAppliance-Control	把 卧室 里 的 灯光 调暗	4
让洗衣机开始漂洗好吧	HomeAppliance-Control	让 洗衣机 开始 漂洗 好 吧	4
帮我查询下室内湿度是多少吧	HomeAppliance-Control	帮 我 查询 下 室内 湿度 是 多少 吧	4
热水器现在调到恒温模式	HomeAppliance-Control	热水器 现在 调 到 恒温 模式	4
是否让空调温度再高一点呢	HomeAppliance-Control	是否 让 空调 温度 再 高 一点 呢	4
空调调低百分之5到20度	HomeAppliance-Control	空调 调低 百分之 5 到 20 度	4
有点太热了，中央空调温度再调低点	HomeAppliance-Control	有点 太热 了 ， 中央空调 温度 再 调低 点	4
提前帮我打开卫生间的灯吧	HomeAppliance-Control	提前 帮 我 打开 卫生间 的 灯 吧	4
拿得起放不下的是筷子	HomeAppliance-Control	拿得起 放不下 的 是 筷子	4
空调的风速调低一点儿	HomeAppliance-Control	空调 的 风速 调低 一点儿	4
怎么去除硫酸钠中混有的碳酸钠	HomeAppliance-Control	怎么 去除 硫酸钠 中 混有 的 碳酸钠	4
把冰箱冷藏室温度调低1度吧	HomeAppliance-Control	把 冰箱 冷藏室 温度 调低 1 度 吧	4
帮我把蒸烤箱切换到纯蒸模式好吗	HomeAppliance-Control	帮 我 把 蒸 烤箱 切换 到 纯蒸 模式 好 吗	4
打开厨房天然气阀门	HomeAppliance-Control	打开 厨房 天然气 阀门	4
帮我把客厅空调调成循环送风模式	HomeAppliance-Control	帮 我 把 客厅 空调 调 成 循环 送风 模式	4
帮我将加湿器调到2档可以吧	HomeAppliance-Control	帮 我 将 加湿器 调到 2 档 可以 吧	4
可以帮我看下取暖器温度吗	HomeAppliance-Control	可以 帮 我 看 下 取暖器 温度 吗	4
超级秋秋开通有秋秋一点六等级加速吗	HomeAppliance-Control	超级 秋秋 开通 有秋秋 一点 六 等级 加速 吗	4
是否可以帮我把空调调为节能模式呢	HomeAppliance-Control	是否 可以 帮 我 把 空调 调 为 节能 模式 呢	4
把房间的灯的色温调为白光吧	HomeAppliance-Control	把 房间 的 灯 的 色温 调 为 白光 吧	4
曹云金说他的后车玻璃被砸了并称刘可有砸车的动机	HomeAppliance-Control	曹云金 说 他 的 后车 玻璃 被 砸 了 并称 刘可有 砸车 的 动机	4
出门前记得把电风扇关掉。	HomeAppliance-Control	出 门前 记得 把 电风扇 关掉 。	4
是说客厅空调调高温度	HomeAppliance-Control	是 说 客厅 空调 调 高 温度	4
太冷了，把空调温度调到二十二度	HomeAppliance-Control	太冷 了 ， 把 空调 温度 调 到 二十二 度	4
可不可以帮我把电饭煲调为米饭香甜煮	HomeAppliance-Control	可不可以 帮 我 把 电饭煲 调 为 米饭 香甜 煮	4
给我调大一点风速 保姆房的空调的	HomeAppliance-Control	给 我 调大 一点 风速   保姆 房 的 空调 的	4
我弄好了还没挤出来呢等我十分钟	HomeAppliance-Control	我 弄 好 了 还 没 挤出来 呢 等 我 十分钟	4
帮我打开收音机听下吧，打发打发时间	HomeAppliance-Control	帮 我 打开 收音机 听下 吧 ， 打发 打发 时间	4
帮我把取暖器温度再调高点吧	HomeAppliance-Control	帮 我 把 取暖器 温度 再调 高点 吧	4
调一下冰箱温度到零度	HomeAppliance-Control	调 一下 冰箱 温度 到 零度	4
把客厅空调风速调大一点	HomeAppliance-Control	把 客厅 空调 风速 调大 一点	4
这时候帮我把空调调成节能模式行嘛	HomeAppliance-Control	这时候 帮 我 把 空调 调 成 节能 模式 行嘛	4
把洗衣机这时候关掉吧	HomeAppliance-Control	把 洗衣机 这时候 关掉 吧	4
这时候请打开空气净化器吧	HomeAppliance-Control	这时候 请 打开 空气 净化器 吧	4
电脑怎么关机了，帮我打开。	HomeAppliance-Control	电脑 怎么 关机 了 ， 帮 我 打开 。	4
打开音响	HomeAppliance-Control	打开 音响	4
把灯的亮度调高一点吧	HomeAppliance-Control	把 灯 的 亮度 调 高 一点 吧	4
我的饭冷了，帮我把微波炉温度调高一档。	HomeAppliance-Control	我 的 饭 冷 了 ， 帮 我 把 微波炉 温度 调 高 一档 。	4
调成最低温度	HomeAppliance-Control	调 成 最低温度	4
扫地机器人可以正常开机吗？	HomeAppliance-Control	扫地 机器人 可以 正常 开机 吗 ？	4
天气有点干燥，湿度器开一下吧	HomeAppliance-Control	天气 有点 干燥 ， 湿度器 开 一下 吧	4
再把空调调低6度	HomeAppliance-Control	再 把 空调 调低 6 度	4
我要放些牛肉，帮我让变温抽屉开到冰鲜档吧	HomeAppliance-Control	我要 放些 牛肉 ， 帮 我 让 变温 抽屉 开到 冰鲜档 吧	4
可以把空气净化器调成弱风吗	HomeAppliance-Control	可以 把 空气 净化器 调成 弱风 吗	4
空调风速降低些吧	HomeAppliance-Control	空调 风速 降低 些 吧	4
现在帮我把洗碗机打开	HomeAppliance-Control	现在 帮 我 把 洗碗机 打开	4
可以把空调的风向设置成自动模式吗	HomeAppliance-Control	可以 把 空调 的 风向 设置 成 自动 模式 吗	4
衣服放洗衣机了，那么预约明天八点洗衣吧	HomeAppliance-Control	衣服 放 洗衣机 了 ， 那么 预约 明天 八点 洗衣 吧	4
帮我打开客厅的灯好不好呀	HomeAppliance-Control	帮 我 打开 客厅 的 灯 好不好 呀	4
电视声音量再大一点行不行呢	HomeAppliance-Control	电视 声音 量 再 大 一点 行不行 呢	4
