x	y	cut_x	y_label_idx
我想看今天发生的新郎新娘婚车上吵架的视频	Video-Play	我 想 看 今天 发生 的 新郎新娘 婚 车上 吵架 的 视频	10
找2020年12月20日英雄联盟比赛的视频来看	Video-Play	找 2020 年 12 月 20 日 英雄 联盟 比赛 的 视频 来看	10
2021年全国女子体操锦标赛前三名的精彩片段视频给我回放一下吧	Video-Play	2021 年 全国 女子 体操 锦标赛 前三名 的 精彩 片段 视频 给 我 回放 一下 吧	10
还能找到5月15日何必解说的只用一轮积分获得MV P的9游戏视频吗	Video-Play	还 能 找到 5 月 15 日 何必 解说 的 只用 一轮 积分 获得 MV   P 的 9 游戏 视频 吗	10
莫文蔚的歌曲MV帮我搜索一下	Video-Play	莫文蔚 的 歌曲 MV 帮 我 搜索 一下	10
5月21日播放的哥斯拉模式发现C4的这个游戏视频给我打开下吧	Video-Play	5 月 21 日 播放 的 哥斯拉 模式 发现 C4 的 这个 游戏 视频 给 我 打开 下 吧	10
薛之谦的歌曲MV帮我搜索一下	Video-Play	薛之谦 的 歌曲 MV 帮 我 搜索 一下	10
我想看2020年单依纯在中国好声音唱的寻找失联的爱的视频	Video-Play	我 想 看 2020 年 单依纯 在 中国 好 声音 唱 的 寻找 失联 的 爱 的 视频	10
放2019年邓超主持的奔跑吧兄弟	Video-Play	放 2019 年 邓超 主持 的 奔跑 吧 兄弟	10
找出来鹿晗跳舞的视频	Video-Play	找 出来 鹿晗 跳舞 的 视频	10
我想看陈伟霆演古剑奇谭的个人花絮视频	Video-Play	我 想 看 陈伟霆 演古剑 奇谭 的 个人 花絮 视频	10
放一个周星驰导演的电影的幕后花絮	Video-Play	放 一个 周星驰 导演 的 电影 的 幕后 花絮	10
小米MIX FOLD的开箱视频找一下	Video-Play	小米 MIX   FOLD 的 开箱 视频 找 一下	10
播放纪录片舌尖上的中国第三集	Video-Play	播放 纪录片 舌尖 上 的 中国 第三集	10
我要看1986年的动漫超级肥皂就一集给我循环播放	Video-Play	我要 看 1986 年 的 动漫 超级 肥皂 就 一集 给 我 循环 播放	10
给我放一个明道的偶像剧幕后花絮	Video-Play	给 我 放 一个 明道 的 偶像剧 幕后 花絮	10
请帮我转5月27号凌晨三点的欧冠决赛现场	Video-Play	请 帮 我 转 5 月 27 号 凌晨 三点 的 欧冠 决赛 现场	10
2019年1月20日的越南点球大战淘汰约旦给我回访一下吧	Video-Play	2019 年 1 月 20 日 的 越南 点球 大战 淘汰 约旦 给 我 回访 一下 吧	10
5月24日十点多报道地球每年“吃土”5000多吨这个新闻视频再给我放下吧	Video-Play	5 月 24 日 十点 多 报道 地球 每年 “ 吃土 ” 5000 多吨 这个 新闻 视频 再 给 我 放下 吧	10
王者荣耀2021年春季赛季前赛的视频帮我找一下	Video-Play	王者 荣耀 2021 年 春季 赛 季前赛 的 视频 帮 我 找 一下	10
纪录片电竞进化论帮我查询一下	Video-Play	纪录片 电竞 进化论 帮 我 查询 一下	10
放韩红2020年巡回演唱会唱歌的视频	Video-Play	放 韩红 2020 年 巡回演唱 会 唱歌 的 视频	10
我想看3月22日讲解的黄忠连续带走鲁班亚瑟的游戏视频	Video-Play	我 想 看 3 月 22 日 讲解 的 黄忠 连续 带走 鲁班 亚瑟 的 游戏 视频	10
荣耀发财快报5月22日那一期给我再回放下吧	Video-Play	荣耀 发财 快报 5 月 22 日 那 一期 给 我 再 回 放下 吧	10
吴昕参加的乘风破浪的姐姐帮我播放一下	Video-Play	吴昕 参加 的 乘风破浪 的 姐姐 帮 我 播放 一下	10
给我搜索一部二战纪录片	Video-Play	给 我 搜索 一部 二战 纪录片	10
有没有赵丽颖唱小幸运的视频	Video-Play	有没有 赵丽颖 唱 小 幸运 的 视频	10
日本动漫咒术回战帮我找一下	Video-Play	日本 动漫 咒术 回战 帮 我 找 一下	10
美国好看的动漫精彩解说有么	Video-Play	美国 好看 的 动漫 精彩 解说 有 么	10
那个中国电视剧号手就位的花絮播放一下吧	Video-Play	那个 中国 电视剧 号手 就位 的 花絮 播放 一下 吧	10
5月17日用敌人的抢吃鸡的游戏视频再给我放一遍	Video-Play	5 月 17 日用 敌人 的 抢吃 鸡 的 游戏 视频 再 给 我 放 一遍	10
随便播一个2021年晚上18点更新的动漫	Video-Play	随便 播 一个 2021 年 晚上 18 点 更新 的 动漫	10
播放一下国创动漫山河剑心	Video-Play	播放 一下 国创 动漫 山河 剑 心	10
快点找出来电视剧铠甲勇士第一集的花絮	Video-Play	快点 找 出来 电视剧 铠甲 勇士 第一集 的 花絮	10
综艺节目脱口秀大会第3季给我找一下	Video-Play	综艺节目 脱口秀 大会 第 3 季给 我 找 一下	10
请给我播放2016年美国电视剧副总统第五季拍摄花絮	Video-Play	请 给 我 播放 2016 年 美国 电视剧 副 总统 第五 季 拍摄 花絮	10
我想看王者荣耀解说的回放	Video-Play	我 想 看 王者 荣耀 解说 的 回放	10
找几个科比以前的金典篮球比赛视频来看	Video-Play	找 几个 科比 以前 的 金典 篮球比赛 视频 来看	10
播放一个鬼王酒吞童子CG视频	Video-Play	播放 一个 鬼王 酒吞 童子 CG 视频	10
给我放一下今天有关女排的新闻	Video-Play	给 我 放 一下 今天 有关 女排 的 新闻	10
播放一下山河岁月那个记录片	Video-Play	播放 一下 山河 岁月 那个 记录片	10
天美暗改司空震这个王者容易得游戏视频是在哪个月播放的	Video-Play	天美暗 改 司空 震 这个 王者 容易 得 游戏 视频 是 在 哪个 月 播放 的	10
2021年隔壁老樊唱歌的视频找一个出来	Video-Play	2021 年 隔壁 老樊 唱歌 的 视频 找 一个 出来	10
我想要看朗朗在德国音乐会上的独奏	Video-Play	我 想要 看 朗朗 在 德国 音乐会 上 的 独奏	10
播放一个赤影妖刀姬CG视频	Video-Play	播放 一个 赤影 妖刀 姬 CG 视频	10
播放动漫哈尔的移动城堡	Video-Play	播放 动漫 哈尔 的 移动 城堡	10
吉克隽逸参加的乘风破浪的姐姐2帮我播放一下	Video-Play	吉克隽逸 参加 的 乘风破浪 的 姐姐 2 帮 我 播放 一下	10
给我转播下午4点开始的王者荣耀竞技赛的现场	Video-Play	给 我 转播 下午 4 点 开始 的 王者 荣耀 竞技 赛 的 现场	10
韩国电视剧W两个世界花絮帮我找一下吧	Video-Play	韩国 电视剧 W 两个 世界 花絮 帮 我 找 一下 吧	10
请给我转播4月19日的王者荣耀竞技赛	Video-Play	请 给 我 转播 4 月 19 日 的 王者 荣耀 竞技 赛	10
请给我播放3月20号王者荣耀的比赛视频	Video-Play	请 给 我 播放 3 月 20 号 王者 荣耀 的 比赛 视频	10
播放一个QQ飞车的视频	Video-Play	播放 一个 QQ 飞车 的 视频	10
给找个玄幻类的国漫看	Video-Play	给 找个 玄幻类 的 国漫 看	10
给我搜索一部十年抗战记录片	Video-Play	给 我 搜索 一部 十年 抗战 记录片	10
看下第三届王者荣耀全国大赛的直播回放吧	Video-Play	看 下 第三届 王者 荣耀 全国 大赛 的 直播 回放 吧	10
有科幻国漫吧给随便放一个	Video-Play	有 科幻 国漫 吧 给 随便 放 一个	10
现在我哥想听李白的诗词合集	Video-Play	现在 我哥 想 听 李白 的 诗词 合集	10
我想看5月11日的杀害意大利警察的两名美国游客被判终身监禁的报道视频	Video-Play	我 想 看 5 月 11 日 的 杀害 意大利 警察 的 两名 美国 游客 被判 终身 监禁 的 报道 视频	10
回放刘涛11月7号在跨界歌王的演唱视频	Video-Play	回放 刘涛 11 月 7 号 在 跨界 歌王 的 演唱 视频	10
去年4月11日播放的华晨宇演唱强迫症的视频还能找到吗	Video-Play	去年 4 月 11 日 播放 的 华晨 宇 演唱 强迫症 的 视频 还 能 找到 吗	10
我不是药神的纪录片帮我播放一下	Video-Play	我 不是 药神 的 纪录片 帮 我 播放 一下	10
还能不能找到民谣教父鲍勃迪伦在1992年开的演唱会的视频	Video-Play	还 能 不能 找到 民谣 教父 鲍勃 迪伦 在 1992 年开 的 演唱会 的 视频	10
播放介绍日本人文风情的纪录片	Video-Play	播放 介绍 日本 人文 风情 的 纪录片	10
给我接着放万圣街的第23集我想看	Video-Play	给 我 接着 放 万圣 街 的 第 23 集 我 想 看	10
最新的跑男给我播放一下	Video-Play	最新 的 跑 男 给 我 播放 一下	10
放一下5月22日晚上9点的英雄联盟2021季中冠军赛的视频	Video-Play	放 一下 5 月 22 日 晚上 9 点 的 英雄 联盟 2021 季中 冠军赛 的 视频	10
4月15号英雄联盟比赛的视频在重放一遍	Video-Play	4 月 15 号 英雄 联盟 比赛 的 视频 在 重放 一遍	10
纪录片体内怪物第八季帮我查询一下	Video-Play	纪录片 体内 怪物 第八 季帮 我 查询 一下	10
我想看中国刘翔的生涯纪录片	Video-Play	我 想 看 中国 刘翔 的 生涯 纪录片	10
帮我找找看王者荣耀里面芈月技能教学视频	Video-Play	帮 我 找找看 王者 荣耀 里面 芈 月 技能 教学 视频	10
播一下晚上18点更新的一不小心捡到爱的拍摄花絮	Video-Play	播 一下 晚上 18 点 更新 的 一不小心 捡 到 爱 的 拍摄 花絮	10
给我找一下莎拉布莱曼1992年在巴塞罗那奥运会上与何塞·卡雷拉斯演唱的《永远的朋友》的视频	Video-Play	给 我 找 一下 莎拉 布莱曼 1992 年 在 巴塞罗那奥运会 上 与 何塞 · 卡雷拉斯 演唱 的 《 永远 的 朋友 》 的 视频	10
查找动漫成龙历险记	Video-Play	查找 动漫 成龙 历险记	10
我想了解宇宙，帮我回放4月1日播放的宇宙大奥秘吧	Video-Play	我 想 了解 宇宙 ， 帮 我 回放 4 月 1 日 播放 的 宇宙 大 奥秘 吧	10
综艺节目我是特优声帮我查询一下	Video-Play	综艺节目 我 是 特优 声帮 我 查询 一下	10
快点找出来电视剧神探狄仁杰中元芳的视频	Video-Play	快点 找 出来 电视剧 神探 狄仁杰 中元芳 的 视频	10
播放一个金明民主演的电视剧介绍视频	Video-Play	播放 一个 金 明 民主 演 的 电视剧 介绍 视频	10
找一下日本动漫刀剑神域	Video-Play	找 一下 日本 动漫 刀剑 神域	10
播放欧美动漫灰姑娘	Video-Play	播放 欧美 动漫 灰姑娘	10
帮我播放王者荣耀国服韩信带飞的直播回放吧	Video-Play	帮 我 播放 王者 荣耀 国服 韩信 带飞 的 直播 回放 吧	10
百分之百兔伤蒙犽我想看这个游戏视频给我播放下吧	Video-Play	百分之百 兔伤 蒙 犽 我 想 看 这个 游戏 视频 给 我 播放 下 吧	10
放一下2020年冯绍峰在春晚上演出的视频	Video-Play	放 一下 2020 年 冯绍峰 在 春 晚上 演出 的 视频	10
给我来一个今年我的世界的游戏解说视频	Video-Play	给 我 来 一个 今年 我 的 世界 的 游戏 解说 视频	10
快点找出来电视剧水浒传相关的拍摄花絮	Video-Play	快点 找 出来 电视剧 水浒传 相关 的 拍摄 花絮	10
想看英雄联盟比赛视频	Video-Play	想 看 英雄 联盟 比赛 视频	10
2019年都市电视剧少年派花絮播放一下	Video-Play	2019 年 都市 电视剧 少年 派 花絮 播放 一下	10
我要23号下午三点的绝地求生游戏讲解	Video-Play	我要 23 号 下午 三点 的 绝地 求生 游戏 讲解	10
用腾讯视频放一下4月16号的综艺节目王牌对王牌	Video-Play	用 腾讯 视频 放 一下 4 月 16 号 的 综艺节目 王牌 对 王牌	10
播一个晚上10点更新的国产动漫	Video-Play	播 一个 晚上 10 点 更新 的 国产 动漫	10
放今天的王者荣耀解说视频	Video-Play	放 今天 的 王者 荣耀 解说 视频	10
我要看杨紫在2021年东方卫视跨年演唱会上的演唱视频	Video-Play	我要 看 杨 紫 在 2021 年 东方 卫视 跨年 演唱会 上 的 演唱 视频	10
那个中国电视剧山河令的花絮播放一下吧	Video-Play	那个 中国 电视剧 山河 令 的 花絮 播放 一下 吧	10
想吃湖北的家常菜，有视频教学吗	Video-Play	想 吃 湖北 的 家常菜 ， 有 视频 教学 吗	10
播放一个张娜拉主演的电视剧介绍视频	Video-Play	播放 一个 张 娜拉 主演 的 电视剧 介绍 视频	10
帮我播放一下王者荣耀的KPL经典赛事回顾	Video-Play	帮 我 播放 一下 王者 荣耀 的 KPL 经典 赛事 回顾	10
放今天早上刚播出的斗破苍穹第三集	Video-Play	放 今天 早上 刚 播出 的 斗破 苍穹 第三集	10
查找电影你好，李焕英中沈腾cut	Video-Play	查找 电影 你好 ， 李焕 英中 沈腾 cut	10
苹果12promax的开箱视频找一下	Video-Play	苹果 12promax 的 开箱 视频 找 一下	10
西安WE比赛的视频帮我找一下	Video-Play	西安 WE 比赛 的 视频 帮 我 找 一下	10
帮我找下王者荣耀K甲职业联赛吧，我很想看呀	Video-Play	帮 我 找 下 王者 荣耀 K 甲 职业联赛 吧 ， 我 很 想 看 呀	10
我想看前年1月11日韩信四连超凡打爆人机的游戏视频	Video-Play	我 想 看 前年 1 月 11 日 韩信 四连 超凡 打爆 人机 的 游戏 视频	10
我想看5月21日深圳赛格大厦晃动的新闻报道	Video-Play	我 想 看 5 月 21 日 深圳 赛格 大厦 晃动 的 新闻报道	10
看2020年王者荣耀职业联赛秋季赛总决赛的比赛视频	Video-Play	看 2020 年 王者 荣耀 职业联赛 秋季 赛 总决赛 的 比赛 视频	10
放一个王一博最新电视剧的幕后花絮	Video-Play	放 一个 王一博 最新 电视剧 的 幕后 花絮	10
播放林俊杰唱歌的视频来看	Video-Play	播放 林俊杰 唱歌 的 视频 来看	10
今天的网球比赛视频回放一下	Video-Play	今天 的 网球 比赛 视频 回放 一下	10
我需要看曾可妮在苏州走秀的视频	Video-Play	我 需要 看 曾 可妮 在 苏州 走秀 的 视频	10
找个哔哩哔哩上的教程演示类视频	Video-Play	找个 哔哩 哔哩 上 的 教程 演示 类 视频	10
请给我播放2019年美国电视剧真探的拍摄花絮	Video-Play	请 给 我 播放 2019 年 美国 电视剧 真探 的 拍摄 花絮	10
给我放爱奇艺的纪录片狮虎王来看	Video-Play	给 我 放爱奇艺 的 纪录片 狮 虎王 来看	10
我想看一下有关袁隆平的新闻	Video-Play	我 想 看 一下 有关 袁隆平 的 新闻	10
给我播放中国综艺《怦然心动2》第一集	Video-Play	给 我 播放 中国 综艺 《 怦然心动 2 》 第一集	10
王者荣耀最新解说放一下	Video-Play	王者 荣耀 最新 解说 放 一下	10
找几个中国古典音乐mv播放	Video-Play	找 几个 中国 古典音乐 mv 播放	10
给我找姚明的经典NBA比赛视频	Video-Play	给 我 找 姚明 的 经典 NBA 比赛 视频	10
我想找单依纯清唱隐形的翅膀的视频	Video-Play	我 想 找 单依纯 清唱 隐形 的 翅膀 的 视频	10
在7月27日播放的开着斯特拉吃鸡的游戏视频我想再看一遍	Video-Play	在 7 月 27 日 播放 的 开着 斯特拉 吃 鸡 的 游戏 视频 我 想 再 看一遍	10
给我播放玉米姐姐酱在去年10月29日播放的讲解贪吃蛇大作战的吃一顿管三年的节奏的游戏视频	Video-Play	给 我 播放 玉米 姐姐 酱 在 去年 10 月 29 日 播放 的 讲解 贪吃蛇 大 作战 的 吃 一顿 管 三年 的 节奏 的 游戏 视频	10
我想看张大仙玩王者荣耀关羽的视频	Video-Play	我 想 看 张大 仙玩 王者 荣耀 关羽 的 视频	10
给我回放一下今年很火的一个小女孩边打乒乓球边哭的视频	Video-Play	给 我 回放 一下 今年 很火 的 一个 小女孩 边 打乒乓球 边 哭 的 视频	10
我弟弟晚上六点想看动漫	Video-Play	我 弟弟 晚上 六点 想 看 动漫	10
我要看绝地求生全球总决赛2021年的比赛视频	Video-Play	我要 看 绝地 求生 全球 总决赛 2021 年 的 比赛 视频	10
我想看2019年曲棍球比赛的视频	Video-Play	我 想 看 2019 年 曲棍球 比赛 的 视频	10
我要看谢娜主持的综艺	Video-Play	我要 看 谢娜 主持 的 综艺	10
我要看韩国动漫片逗比僵尸精彩剪辑	Video-Play	我要 看 韩国 动漫 片 逗 比 僵尸 精彩 剪辑	10
我一会儿看一档音乐类的节目越战越勇	Video-Play	我 一会儿 看 一档 音乐 类 的 节目 越战越勇	10
帮忙找下2018年7月3日火箭少女101演唱的卡路里	Video-Play	帮忙 找下 2018 年 7 月 3 日 火箭 少女 101 演唱 的 卡路里	10
回放昨天上午十点的名为中国的纪录片	Video-Play	回放 昨天上午 十点 的 名为 中国 的 纪录片	10
播放一下国创动漫一念永恒	Video-Play	播放 一下 国创 动漫 一 念 永恒	10
我想看2020年B站的自制纪录片小小少年	Video-Play	我 想 看 2020 年 B 站 的 自制 纪录片 小小 少年	10
放一个黄宗泽的TVB电视幕后花絮	Video-Play	放 一个 黄宗泽 的 TVB 电视 幕后 花絮	10
找一下每周日，11点更新的国产动漫	Video-Play	找 一下 每周日 ， 11 点 更新 的 国产 动漫	10
找一下日本动漫工作细胞第二季	Video-Play	找 一下 日本 动漫 工作 细胞 第二季	10
开始看高中物理教学视频	Video-Play	开始 看 高中物理 教学 视频	10
按顺序播放完美世界的前八集我想看	Video-Play	按 顺序 播放 完美 世界 的 前 八集 我 想 看	10
我得看王牌对王牌	Video-Play	我 得 看 王牌 对 王牌	10
随便播一个2021年晚上00点更新的动漫	Video-Play	随便 播 一个 2021 年 晚上 00 点 更新 的 动漫	10
那个韩国电视剧女神降临的花絮播放一下吧	Video-Play	那个 韩国 电视剧 女神 降临 的 花絮 播放 一下 吧	10
放一下今天的关于全球新冠疫情的新闻	Video-Play	放 一下 今天 的 关于 全球 新冠 疫情 的 新闻	10
我想要看宋小宝在2017年辽宁春晚演的烤串	Video-Play	我 想要 看宋 小宝 在 2017 年 辽宁 春晚 演 的 烤串	10
看会儿王牌对王牌	Video-Play	看 会儿 王牌 对 王牌	10
国产动漫秦时明月帮我找出来	Video-Play	国产 动漫 秦时 明月 帮 我 找 出来	10
放一下4月20日刺激战场的比赛视频	Video-Play	放 一下 4 月 20 日 刺激 战场 的 比赛 视频	10
2021年的冒险类动漫斗破苍穹播放	Video-Play	2021 年 的 冒险类 动漫 斗破 苍穹 播放	10
我想看虞书欣去年在成团夜的清唱视频	Video-Play	我 想 看 虞书欣 去年 在 成团 夜 的 清唱 视频	10
锦鲤配过音的动漫帮我找一部出来	Video-Play	锦鲤 配过音 的 动漫 帮 我 找 一部 出来	10
转播一下今天的女子双打网球比赛	Video-Play	转播 一下 今天 的 女子双打 网球 比赛	10
叶一茜淘宝直播帮我找一下	Video-Play	叶一茜 淘宝 直播 帮 我 找 一下	10
我想看张碧晨在我是歌手演唱的凉凉的音乐视频	Video-Play	我 想 看 张碧晨 在 我 是 歌手 演唱 的 凉凉的 音乐 视频	10
霍建华电视剧的幕后花絮有么，放一个	Video-Play	霍 建华 电视剧 的 幕后 花絮 有 么 ， 放 一个	10
2月15号王者荣耀比赛视频放来看看	Video-Play	2 月 15 号 王者 荣耀 比赛 视频 放 来 看看	10
可不可以给我播放2021年世界杯选拔赛女子十米跳台半决赛的视频	Video-Play	可不可以 给 我 播放 2021 年 世界杯 选拔赛 女子 十米 跳台 半决赛 的 视频	10
宋茜参加的王牌对王牌的相关视频帮我找出来	Video-Play	宋茜 参加 的 王牌 对 王牌 的 相关 视频 帮 我 找 出来	10
日本动漫赤发白雪姬给我找一下	Video-Play	日本 动漫 赤发 白雪 姬给 我 找 一下	10
我想要看2015年上映的美国纪录片赌场大揭秘	Video-Play	我 想要 看 2015 年 上映 的 美国 纪录片 赌场 大 揭秘	10
我要看李易峰在2021年春晚上唱歌的视频	Video-Play	我要 看 李易峰 在 2021 年春 晚上 唱歌 的 视频	10
打开爱奇艺我要看今天的重庆早间新闻	Video-Play	打开 爱奇艺 我 要 看 今天 的 重庆 早间 新闻	10
给我播放2014年上映的非洲巨型杀手吧	Video-Play	给 我 播放 2014 年 上映 的 非洲 巨型 杀手 吧	10
4月14日新闻神奇的植物精油是怎样提取的还能找到其视频吗	Video-Play	4 月 14 日 新闻 神奇 的 植物 精油 是 怎样 提取 的 还 能 找到 其 视频 吗	10
想看张柏芝的电影幕后花絮	Video-Play	想 看 张柏芝 的 电影 幕后 花絮	10
播放一个王者荣耀的视频	Video-Play	播放 一个 王者 荣耀 的 视频	10
昨天英国播报的消失的图书馆”重见天日 勃朗特姐妹的珍贵手稿将被拍卖的新闻视频给我重放下吧	Video-Play	昨天 英国 播报 的 消失 的 图书馆 ” 重见天日   勃朗特 姐妹 的 珍贵 手稿 将 被 拍卖 的 新闻 视频 给 我 重 放下 吧	10
看一下赵薇演的还珠格格的幕后花絮	Video-Play	看 一下 赵薇演 的 还珠格格 的 幕后 花絮	10
我想看张一山演柒个我的现场花絮	Video-Play	我 想 看 张一山 演柒个 我 的 现场 花絮	10
冒险类的给我放盗墓笔记秦岭神树吧	Video-Play	冒险类 的 给 我 放 盗墓 笔记 秦岭 神树 吧	10
我想看2021年谍战电视剧绝密使命拍摄故事	Video-Play	我 想 看 2021 年谍 战 电视剧 绝密 使命 拍摄 故事	10
很想看日本的电视剧排行视频随便播一个给我	Video-Play	很 想 看 日本 的 电视剧 排行 视频 随便 播 一个 给 我	10
3月13日李信被猴子打的见到就跑的游戏视频再给我俺放下吧	Video-Play	3 月 13 日 李信 被 猴子 打 的 见到 就 跑 的 游戏 视频 再 给 我 俺 放下 吧	10
5月19日海军救出177名海上遇险人员这个新闻视频给我找一下吧	Video-Play	5 月 19 日 海军 救出 177 名 海上 遇险 人员 这个 新闻 视频 给 我 找 一下 吧	10
冒险类国漫卡徒的预告片放一下	Video-Play	冒险类 国漫卡徒 的 预告片 放 一下	10
找一下日本动漫四月是你的谎言	Video-Play	找 一下 日本 动漫 四月 是 你 的 谎言	10
我想看宋丹丹参与的综艺五十公里桃花坞	Video-Play	我 想 看 宋丹丹 参与 的 综艺 五十公里 桃花坞	10
我想看邓紫棋2012年3月在日本、台湾和香港举办巡回演唱会的视频	Video-Play	我 想 看 邓紫棋 2012 年 3 月 在 日本 、 台湾 和 香港 举办 巡回演唱 会 的 视频	10
给我播一下5月21日英雄联盟2021季中冠军赛半决赛的视频	Video-Play	给 我播 一下 5 月 21 日 英雄 联盟 2021 季中 冠军赛 半决赛 的 视频	10
能给我播放一下5月20日的一个叫和平精英新增奥特曼系列的游戏解说视频吗	Video-Play	能 给 我 播放 一下 5 月 20 日 的 一个 叫 和平 精英 新增 奥特曼 系列 的 游戏 解说 视频 吗	10
可不可以帮我播放4月29日的这里是北京小胡同里的大人物	Video-Play	可不可以 帮 我 播放 4 月 29 日 的 这里 是 北京 小 胡同 里 的 大人物	10
播放谭松韵电视剧的幕后花絮	Video-Play	播放 谭松韵 电视剧 的 幕后 花絮	10
给我播放初中物理教学视频	Video-Play	给 我 播放 初中 物理 教学 视频	10
杨紫参加的向往的生活帮我播放一下	Video-Play	杨紫 参加 的 向往 的 生活 帮 我 播放 一下	10
回放一下5月23日晚上9点英雄联盟2021季中冠军赛的视频	Video-Play	回放 一下 5 月 23 日 晚上 9 点 英雄 联盟 2021 季中 冠军赛 的 视频	10
给我找下麦当娜在香港举行演唱会的视频吧	Video-Play	给 我 找 下 麦当娜 在 香港 举行 演唱会 的 视频 吧	10
给我找一个5月20号的英雄三国的比赛讲解播来看	Video-Play	给 我 找 一个 5 月 20 号 的 英雄 三国 的 比赛 讲解 播 来看	10
生化危机游戏的视频播一下	Video-Play	生化危机 游戏 的 视频 播 一下	10
回放一下5月24号梅西的比赛视频	Video-Play	回放 一下 5 月 24 号 梅西 的 比赛 视频	10
放纪录片舌尖上的中国第三集	Video-Play	放 纪录片 舌尖 上 的 中国 第三集	10
给我搜索在武汉纪录片	Video-Play	给 我 搜索 在 武汉 纪录片	10
小米11x Pro的开箱视频找一下	Video-Play	小米 11x   Pro 的 开箱 视频 找 一下	10
帮我播放韩红在2021年春晚上唱歌的视频	Video-Play	帮 我 播放 韩红 在 2021 年春 晚上 唱歌 的 视频	10
叶璇的古装电视剧幕后花絮放来看看	Video-Play	叶璇 的 古装 电视剧 幕后 花絮 放 来 看看	10
播放一下国创动漫灵珑	Video-Play	播放 一下 国创 动漫 灵珑	10
日本动漫萤火之森给我找一下	Video-Play	日本 动漫 萤火 之森 给 我 找 一下	10
播放2017年上映的电视剧三生三世十里桃花主题曲的音乐MV吧	Video-Play	播放 2017 年 上映 的 电视剧 三生 三世 十里 桃花 主题曲 的 音乐 MV 吧	10
请帮我转播4月10日的英雄联盟竞技赛的现场	Video-Play	请 帮 我 转播 4 月 10 日 的 英雄 联盟 竞技 赛 的 现场	10
帮我找下生命缘生命的礼物第三季这个有关生物的纪录片	Video-Play	帮 我 找 下 生命 缘 生命 的 礼物 第三季 这个 有关 生物 的 纪录片	10
昨天有播放讲述动物的纪录片么，播来看看	Video-Play	昨天 有 播放 讲述 动物 的 纪录片 么 ， 播来 看看	10
播放欧美动漫成龙历险记第三集	Video-Play	播放 欧美 动漫 成龙 历险记 第三集	10
我想看动漫一人之下	Video-Play	我 想 看 动漫 一人之下	10
我想找到蔡卓宜唱氧气女孩的视频	Video-Play	我 想 找到 蔡卓宜 唱 氧气 女孩 的 视频	10
2015年四川幼儿体操比赛视频还能找到吗	Video-Play	2015 年 四川 幼儿 体操比赛 视频 还 能 找到 吗	10
找一下每周三，12点更新的国产动漫	Video-Play	找 一下 每周三 ， 12 点 更新 的 国产 动漫	10
找一下日本动漫夏目友人帐第五季	Video-Play	找 一下 日本 动漫 夏目 友人 帐 第五 季	10
香港明星钟汉良的最新电视剧幕后花絮给我找一下	Video-Play	香港 明星 钟汉良 的 最新 电视剧 幕后 花絮 给 我 找 一下	10
看一下讲述日本美食的纪录片	Video-Play	看 一下 讲述 日本 美食 的 纪录片	10
查找电影少年的你拍摄花絮	Video-Play	查找 电影 少年 的 你 拍摄 花絮	10
快点找出来电视剧回家的诱惑宣传片	Video-Play	快点 找 出来 电视剧 回家 的 诱惑 宣传片	10
随便播一个2021年晚上21点30更新的动漫	Video-Play	随便 播 一个 2021 年 晚上 21 点 30 更新 的 动漫	10
2021年蔡依林唱歌的视频找一个出来	Video-Play	2021 年 蔡依林 唱歌 的 视频 找 一个 出来	10
去年最火的美国亲情动漫电影主人公花絮有么	Video-Play	去年 最火 的 美国 亲情 动漫 电影 主人公 花絮 有 么	10
这里是西藏今天会有吗播放一下	Video-Play	这里 是 西藏 今天 会 有 吗 播放 一下	10
给我播放青春有你2的一公比赛视频	Video-Play	给 我 播放 青春 有 你 2 的 一公 比赛 视频	10
2021年在中国播出的刘老根第四部的幕后故事帮我播放吧	Video-Play	2021 年 在 中国 播出 的 刘老根 第四部 的 幕后 故事 帮 我 播放 吧	10
唐山大地震的纪录片有么，放来姥姥	Video-Play	唐山大 地震 的 纪录片 有 么 ， 放 来 姥姥	10
帮我找一下前天发生的甘肃马拉松事故的视频	Video-Play	帮 我 找 一下 前天 发生 的 甘肃 马拉松 事故 的 视频	10
给我放一下邓紫棋2014年厦门演唱会的视频	Video-Play	给 我 放 一下 邓紫棋 2014 年 厦门 演唱会 的 视频	10
我想看去年创造营导师的舞台视频	Video-Play	我 想 看 去年 创造 营 导师 的 舞台 视频	10
有没有关于海洋的纪录片，那就帮我播放世上最老的海吧	Video-Play	有没有 关于 海洋 的 纪录片 ， 那 就 帮 我 播放 世上 最老 的 海 吧	10
我想看the9去年成团夜的唱跳视频	Video-Play	我 想 看 the9 去年 成团 夜 的 唱 跳 视频	10
纪录片你好AI帮我查询一下	Video-Play	纪录片 你好 AI 帮 我 查询 一下	10
美食纪录片人生一串第二季给我找一下	Video-Play	美食 纪录片 人生 一串 第二季 给 我 找 一下	10
龚俊参加极限挑战的那期帮我找出来	Video-Play	龚俊 参加 极限 挑战 的 那期 帮 我 找 出来	10
今年有没有比较全的我的世界的游戏讲解视频	Video-Play	今年 有没有 比较 全 的 我 的 世界 的 游戏 讲解 视频	10
找一下每周三，10点更新的国产动漫	Video-Play	找 一下 每周三 ， 10 点 更新 的 国产 动漫	10
