x	y	cut_x	y_label_idx
播放徐佳莹的国语专辑心里学	Music-Play	播放 徐佳莹 的 国语专辑 心里 学	5
随便给我来一首毛不易的歌曲吧	Music-Play	随便 给 我 来 一首 毛 不易 的 歌曲 吧	5
放一首大提琴演奏的喜欢你	Music-Play	放 一首 大提琴 演奏 的 喜欢 你	5
郑仁的韩语歌曲给我按顺序播放一下呗	Music-Play	郑仁 的 韩语 歌曲 给 我 按 顺序 播放 一下 呗	5
顺序播放一下陈奕迅的伤感歌曲	Music-Play	顺序 播放 一下 陈奕迅 的 伤感 歌曲	5
我要一直单曲循环烟火里的尘埃呢	Music-Play	我要 一直 单曲 循环 烟火 里 的 尘埃 呢	5
单曲循环2016年的歌曲不为谁而作的歌	Music-Play	单曲 循环 2016 年 的 歌曲 不为 谁 而 作 的 歌	5
陈雅森的下辈子不一定还能遇见你帮我播放一下	Music-Play	陈雅森 的 下辈子 不 一定 还 能 遇见 你 帮 我 播放 一下	5
薛之谦的演员可以单曲循环给我听吗	Music-Play	薛之谦 的 演员 可以 单曲 循环 给 我 听 吗	5
找一版合唱的我是一个兵听	Music-Play	找 一版 合唱 的 我 是 一个 兵 听	5
随机播放一首马思唯的说唱歌曲。	Music-Play	随机 播放 一首 马思 唯 的 说 唱歌曲 。	5
立刻播放一下18世纪贝多芬的创作	Music-Play	立刻 播放 一下 18 世纪 贝多芬 的 创作	5
播放西瓜JUN的长生诀快点儿	Music-Play	播放 西瓜 JUN 的 长生 诀 快点儿	5
随机播放一首许嵩的歌曲吧	Music-Play	随机 播放 一首 许嵩 的 歌曲 吧	5
放一下中国广播民族乐团的埙曲秋风词	Music-Play	放 一下 中国 广播 民族 乐团 的 埙 曲 秋风 词	5
2009年有欢快的歌吗，播放一首呢	Music-Play	2009 年 有 欢快 的 歌 吗 ， 播放 一首 呢	5
2008年的经典歌曲随机来一首呢	Music-Play	2008 年 的 经典歌曲 随机 来 一首 呢	5
想听理想三旬了，要沈以诚的	Music-Play	想 听 理想 三旬 了 ， 要 沈以诚 的	5
立刻播放程响的长街万象	Music-Play	立刻 播放 程响 的 长街 万象	5
张洪量《你知道我在等你吗》播放	Music-Play	张洪量 《 你 知道 我 在 等 你 吗 》 播放	5
有什么用架子鼓创作的爵士乐呢	Music-Play	有 什么 用 架子鼓 创作 的 爵士乐 呢	5
播放扬琴演奏的节日的天山	Music-Play	播放 扬琴 演奏 的 节日 的 天山	5
来一首古筝的梁山伯与祝英台听	Music-Play	来 一首 古筝 的 梁山伯 与 祝英台 听	5
想了想还是听两棵树这首流行歌吧	Music-Play	想 了 想 还是 听 两棵树 这首 流行歌 吧	5
我得听首民谣，七月上吧	Music-Play	我得 听首 民谣 ， 七月 上 吧	5
随机播放一首轻音乐。	Music-Play	随机 播放 一首 轻音乐 。	5
给我听听房东的猫的云烟成雨	Music-Play	给 我 听听 房东 的 猫 的 云烟 成雨	5
循环放亲密爱人	Music-Play	循环 放 亲密 爱人	5
我要听一下搞笑的英文歌	Music-Play	我要 听 一下 搞笑 的 英文歌	5
你找一个微微一笑很倾城的主题曲单曲循环吧	Music-Play	你 找 一个 微微一笑 很 倾城 的 主题曲 单曲 循环 吧	5
随便给我放一首薛之谦的歌吧	Music-Play	随便 给 我 放 一首 薛之谦 的 歌 吧	5
我想听陈百强的《一生何求》，快点儿播放	Music-Play	我 想 听 陈百强 的 《 一生何求 》 ， 快点儿 播放	5
给我放蔡依林的爱情三十六计	Music-Play	给 我 放 蔡依林 的 爱情 三十六计	5
来一首比较安静的钢琴曲呢	Music-Play	来 一首 比较 安静 的 钢琴曲 呢	5
放Sexion d'Assaut的Wati By Night给我听	Music-Play	放 Sexion   d ' Assaut 的 Wati   By   Night 给 我 听	5
张国荣的专辑请播放	Music-Play	张国荣 的 专辑 请 播放	5
来首钢琴曲听听，就英雄交响曲吧	Music-Play	来首 钢琴曲 听听 ， 就 英雄 交响曲 吧	5
快放一首李圣杰的经典痴心绝对	Music-Play	快放 一首 李圣杰 的 经典 痴心 绝对	5
立刻来一曲薛之谦最高人气的歌	Music-Play	立刻 来 一曲 薛之谦 最高 人气 的 歌	5
放一首70年代的爵士乐。	Music-Play	放 一首 70 年代 的 爵士乐 。	5
顺序播放一下肯定句里的歌曲吧	Music-Play	顺序 播放 一下 肯定句 里 的 歌曲 吧	5
星野源的日语歌随机来一首行不行	Music-Play	星野 源 的 日语 歌 随机 来 一首 行不行	5
给我找一个陈小春2015年的专辑播放一下呢	Music-Play	给 我 找 一个 陈小春 2015 年 的 专辑 播放 一下 呢	5
我想听一下莫扎特的钢琴曲	Music-Play	我 想 听 一下 莫扎特 的 钢琴曲	5
能不能来一首悲伤情绪的歌曲呢	Music-Play	能 不能 来 一首 悲伤 情绪 的 歌曲 呢	5
我想听一首古筝弹奏的21世纪的曲子呢	Music-Play	我 想 听 一首 古筝 弹奏 的 21 世纪 的 曲子 呢	5
播放玻璃心，八十年代风格的	Music-Play	播放 玻璃心 ， 八十年代 风格 的	5
请帮我播放80年代的日文歌	Music-Play	请 帮 我 播放 80 年代 的 日文 歌	5
是不是能立刻播放一下原色专辑里的被遗忘的	Music-Play	是不是 能 立刻 播放 一下 原色 专辑 里 的 被 遗忘 的	5
能顺序播放一下1999年出的歌吗	Music-Play	能 顺序 播放 一下 1999 年 出 的 歌 吗	5
你能给我找到一首二胡弹的曲子并单曲循环么	Music-Play	你 能 给 我 找到 一首 二胡 弹 的 曲子 并 单曲 循环 么	5
播放一下地藏经	Music-Play	播放 一下 地藏经	5
能不能来首今年比较搞笑的歌曲呢	Music-Play	能 不能 来首 今年 比较 搞笑 的 歌曲 呢	5
给我来一首阿拉伯语的爵士乐吧	Music-Play	给 我 来 一首 阿拉伯语 的 爵士乐 吧	5
随机播放一首成龙的歌曲可以吗	Music-Play	随机 播放 一首 成龙 的 歌曲 可以 吗	5
循环播放程响的四季予你	Music-Play	循环 播放 程响 的 四季 予 你	5
是否可以随机播放莱芙里的歌呢	Music-Play	是否 可以 随机 播放 莱芙里 的 歌 呢	5
我要听程琳的《酒干倘卖无》	Music-Play	我要 听程 琳 的 《 酒干 倘卖 无 》	5
我想听英文版的爵士音乐	Music-Play	我 想 听 英文版 的 爵士音乐	5
随即来一首听后让人开心的歌曲	Music-Play	随即 来 一首 听后 让 人 开心 的 歌曲	5
莫扎特人气最高的钢琴曲来一首呢	Music-Play	莫扎特 人气 最高 的 钢琴曲 来 一首 呢	5
帮我播放90年代的摇滚音乐	Music-Play	帮 我 播放 90 年代 的 摇滚音乐	5
挨个儿播放专辑绝不会放过里的歌曲	Music-Play	挨个儿 播放 专辑 绝不会 放过 里 的 歌曲	5
我能听一首传灯里的歌曲吗	Music-Play	我能 听 一首 传灯 里 的 歌曲 吗	5
是不是能把比莉·艾利什的英文歌随便来一个呢	Music-Play	是不是 能 把 比莉 · 艾利什 的 英文歌 随便 来 一个 呢	5
请循环播放钢琴曲梦中的婚礼	Music-Play	请 循环 播放 钢琴曲 梦中 的 婚礼	5
播放草原歌曲敖包相会	Music-Play	播放 草原 歌曲 敖包 相会	5
来单曲循环一首许嵩的千古	Music-Play	来 单曲 循环 一首 许嵩 的 千古	5
随机播放80年代陈奕迅的中文歌曲	Music-Play	随机 播放 80 年代 陈奕迅 的 中文歌曲	5
是不是可以按照鸽子专辑的列表播放一下里面的歌呢	Music-Play	是不是 可以 按照 鸽子 专辑 的 列表 播放 一下 里面 的 歌 呢	5
我想听邓丽君的又见炊烟。	Music-Play	我 想 听 邓丽君 的 又 见 炊烟 。	5
听说民谣听书很好听帮我放一下吧	Music-Play	听说 民谣 听书 很 好听 帮 我 放 一下 吧	5
我想随机听一首2011年林俊杰出的歌呢	Music-Play	我 想 随机 听 一首 2011 年 林俊杰 出 的 歌 呢	5
有没有比较好听的英文摇滚乐可以播放一下	Music-Play	有没有 比较 好听 的 英文 摇滚乐 可以 播放 一下	5
随机播放侬本多情专辑里的歌曲呢	Music-Play	随机 播放 侬 本 多情 专辑 里 的 歌曲 呢	5
鸽子专辑里面的回忆沙漠立刻播放下吧	Music-Play	鸽子 专辑 里面 的 回忆 沙漠 立刻 播放 下 吧	5
单曲循环一首适合雨天听的纯音乐	Music-Play	单曲 循环 一首 适合 雨天 听 的 纯音乐	5
顺序播放蔡依林专辑特务J里面的歌曲。	Music-Play	顺序 播放 蔡依林 专辑 特务 J 里面 的 歌曲 。	5
来首民谣听	Music-Play	来首 民谣 听	5
循环播放周杰伦的恋爱神曲	Music-Play	循环 播放 周杰伦 的 恋爱 神曲	5
给我单曲循环新疆好	Music-Play	给 我 单曲 循环 新疆 好	5
我要听小鬼的唱跳歌曲	Music-Play	我要 听 小鬼 的 唱 跳 歌曲	5
胡彦斌覅忒好内的歌帮我播放呢	Music-Play	胡彦斌 覅 忒 好 内 的 歌 帮 我 播放 呢	5
你能不能帮我放一下当下最流行的摇滚	Music-Play	你 能 不能 帮 我 放 一下 当下 最 流行 的 摇滚	5
帮我随机播放一下李荣浩的歌	Music-Play	帮 我 随机 播放 一下 李荣浩 的 歌	5
能播放一首1999年的经典音乐给我听吗	Music-Play	能 播放 一首 1999 年 的 经典音乐 给 我 听 吗	5
90年代的古筝曲播放一下呢	Music-Play	90 年代 的 古筝曲 播放 一下 呢	5
寻宝游戏里的如约而至立刻播放出来	Music-Play	寻宝 游戏 里 的 如约 而 至 立刻 播放 出来	5
我要听王洁实的九九艳阳天	Music-Play	我要 听 王洁实 的 九九 艳阳天	5
随机来一首仙侠类电视剧的主题曲吧	Music-Play	随机 来 一首 仙侠 类 电视剧 的 主题曲 吧	5
我的一九九七播放，要合唱版	Music-Play	我 的 一九九七 播放 ， 要 合唱 版	5
播一首钢琴弹奏的轻音乐	Music-Play	播 一首 钢琴 弹奏 的 轻音乐	5
放一下七十年代的路边的野花不要采来听	Music-Play	放 一下 七十年代 的 路边 的 野花 不要 采来 听	5
你唱汪苏泷莱芙里面的歌吧	Music-Play	你 唱 汪苏 泷 莱 芙 里面 的 歌 吧	5
最近凤凰传奇翻唱的海底真的听治愈的，放出来听听	Music-Play	最近 凤凰 传奇 翻唱 的 海底 真的 听 治愈 的 ， 放 出来 听听	5
俄语歌曲随机来一个给我听行不	Music-Play	俄语 歌曲 随机 来 一个 给 我 听行 不	5
播放佛教的心是莲花开	Music-Play	播放 佛教 的 心 是 莲花 开	5
唱一首2021年凤凰传奇唱的海底	Music-Play	唱 一首 2021 年 凤凰 传奇 唱 的 海底	5
是不是能给我来一首日本歌手唱的日语歌啊	Music-Play	是不是 能 给 我 来 一首 日本 歌手 唱 的 日语 歌 啊	5
有没有英语版本的吻别给我听	Music-Play	有没有 英语 版本 的 吻别 给 我 听	5
替我随机播放不良少年专辑里歌曲	Music-Play	替 我 随机 播放 不良少年 专辑 里 歌曲	5
放唐人要2016年五音JW翻唱的	Music-Play	放 唐人 要 2016 年 五音 JW 翻唱 的	5
播放陈粒的走马	Music-Play	播放 陈粒 的 走马	5
1984年的大地恩情立刻放一下给我听呢	Music-Play	1984 年 的 大地 恩情 立刻 放 一下 给 我 听 呢	5
古风歌曲今年新出的来首听听呢	Music-Play	古风 歌曲 今年 新出 的 来首 听听 呢	5
抖音最火的歌曲来一首	Music-Play	抖音 最火 的 歌曲 来 一首	5
是不是能播放一首2000年的经典音乐呢	Music-Play	是不是 能 播放 一首 2000 年 的 经典音乐 呢	5
醒着做梦里面的歌曲不错播放一下啊	Music-Play	醒 着 做梦 里面 的 歌曲 不错 播放 一下 啊	5
来一首日语歌曲神的随波逐流	Music-Play	来 一首 日语 歌曲 神 的 随波逐流	5
我需要听几首90年代的影视金曲呢	Music-Play	我 需要 听 几首 90 年代 的 影视 金曲 呢	5
随机播放一首治愈系的日文歌曲	Music-Play	随机 播放 一首 治愈 系 的 日文 歌曲	5
归一里的歌可以顺序播放给我听吗	Music-Play	归一里 的 歌 可以 顺序 播放 给 我 听 吗	5
帮我播放张韶涵的隐形的翅膀	Music-Play	帮 我 播放 张韶涵 的 隐形 的 翅膀	5
随机来首钢琴曲可以吗	Music-Play	随机 来首 钢琴曲 可以 吗	5
再来一首刘惜君的我很快乐	Music-Play	再 来 一首 刘惜 君 的 我 很 快乐	5
唱一首搞笑的歌给我听可以吗	Music-Play	唱 一首 搞笑 的 歌 给 我 听 可以 吗	5
立刻放一下许嵩的专辑寻宝游戏呢	Music-Play	立刻 放 一下 许嵩 的 专辑 寻宝 游戏 呢	5
播放杨宗纬的一个专辑越过山丘	Music-Play	播放 杨宗纬 的 一个 专辑 越过 山丘	5
许嵩唱的比较快乐的歌来一首	Music-Play	许嵩 唱 的 比较 快乐 的 歌来 一首	5
你可以播放一首90年代的法语歌曲给我听吗	Music-Play	你 可以 播放 一首 90 年代 的 法语 歌曲 给 我 听 吗	5
我要播放李玉刚的新贵妃醉酒	Music-Play	我要 播放 李玉刚 的 新 贵妃醉酒	5
能随机来一首奈何里的歌曲不	Music-Play	能 随机 来 一首 奈何 里 的 歌曲 不	5
能给我找几首贝多芬在17世纪创作的钢琴曲听听吗	Music-Play	能 给 我 找 几首 贝多芬 在 17 世纪 创作 的 钢琴曲 听听 吗	5
随机来一首贾斯汀比伯的英语歌曲可以吗	Music-Play	随机 来 一首 贾 斯汀 比伯 的 英语 歌曲 可以 吗	5
初爱里的忘了我立刻放出来呢	Music-Play	初爱里 的 忘 了 我 立刻 放 出来 呢	5
我要听帅哥任贤齐的心太软	Music-Play	我要 听 帅哥 任贤齐 的 心 太软	5
可以给我听一首2020年抖音最火爆的歌曲吗	Music-Play	可以 给 我 听 一首 2020 年 抖音 最 火爆 的 歌曲 吗	5
吻别这首歌一直循环下去吧	Music-Play	吻别 这 首歌 一直 循环 下去 吧	5
我们爱过就好可以单曲循环不	Music-Play	我们 爱过 就 好 可以 单曲 循环 不	5
有听了比较兴奋的舞曲吗	Music-Play	有 听 了 比较 兴奋 的 舞曲 吗	5
给我单曲循环罗大佑的童年	Music-Play	给 我 单曲 循环 罗大佑 的 童年	5
吻别的英文版本可以给我播放一下不	Music-Play	吻 别的 英文 版本 可以 给 我 播放 一下 不	5
搜索七月上的民谣版本出来	Music-Play	搜索 七月 上 的 民谣 版本 出来	5
我打算十分钟之后听孙燕姿的遇见	Music-Play	我 打算 十分钟 之后 听 孙燕姿 的 遇见	5
我想听2020年的电视剧主题曲	Music-Play	我 想 听 2020 年 的 电视剧 主题曲	5
心中的日月里面的星座立刻播放一下吧	Music-Play	心中 的 日月 里面 的 星座 立刻 播放 一下 吧	5
能不能把李荣浩的麻雀单曲循环下去呢	Music-Play	能 不能 把 李荣浩 的 麻雀 单曲 循环 下去 呢	5
随机给我来一首让人热血澎湃的歌曲吧	Music-Play	随机 给 我 来 一首 让 人 热血 澎湃 的 歌曲 吧	5
播放段兴华的我害怕鬼	Music-Play	播放 段 兴华 的 我 害怕 鬼	5
莫扎特的钢琴曲随机放一首吧	Music-Play	莫扎特 的 钢琴曲 随机 放 一首 吧	5
播放一首五十年代的歌曲	Music-Play	播放 一首 五十年代 的 歌曲	5
能帮我把肯定句里的歌曲按顺序全部播放一下不	Music-Play	能 帮 我 把 肯定句 里 的 歌曲 按 顺序 全部 播放 一下 不	5
是否可以随机来一首华晨宇的歌啊	Music-Play	是否 可以 随机 来 一首 华晨 宇 的 歌 啊	5
2020年抖音最火的歌曲播放一下吧	Music-Play	2020 年 抖音 最火 的 歌曲 播放 一下 吧	5
放一首专辑公子向北走里的歌听听	Music-Play	放 一首 专辑 公子 向北走 里 的 歌 听听	5
睡觉时候适合听的纯音乐可以播放么	Music-Play	睡觉 时候 适合 听 的 纯音乐 可以 播放 么	5
有没有西班牙语的爵士音乐可以单曲循环的	Music-Play	有没有 西班牙语 的 爵士音乐 可以 单曲 循环 的	5
给我单曲循环李荣浩的麻雀	Music-Play	给 我 单曲 循环 李荣浩 的 麻雀	5
唱一首英文老歌吧	Music-Play	唱 一首 英文 老歌 吧	5
把寻宝游戏里面的如约而至立刻播放一下吧	Music-Play	把 寻宝 游戏 里面 的 如约 而 至 立刻 播放 一下 吧	5
能不能给我来一首日语歌曲给我	Music-Play	能 不能 给 我 来 一首 日语 歌曲 给 我	5
我想随机听一首二胡弹得曲子	Music-Play	我 想 随机 听 一首 二胡 弹得 曲子	5
能不能随机播放几首萧亚轩和蔡依林的歌曲	Music-Play	能 不能 随机 播放 几首 萧亚轩 和 蔡依林 的 歌曲	5
我要单曲循环邓丽君的甜蜜蜜	Music-Play	我要 单曲 循环 邓丽君 的 甜蜜蜜	5
赶紧唱一首2011年出的韩语歌曲呢	Music-Play	赶紧 唱 一首 2011 年 出 的 韩语 歌曲 呢	5
去年刚发行的钢琴曲随机来一首吧	Music-Play	去年 刚 发行 的 钢琴曲 随机 来 一首 吧	5
很想听邓丽君的甜蜜蜜	Music-Play	很 想 听 邓丽君 的 甜蜜蜜	5
张国荣专辑REVISIT里的歌曲随机播放吧	Music-Play	张国荣 专辑 REVISIT 里 的 歌曲 随机 播放 吧	5
请在晚上单曲循环播放英文歌曲Let it go	Music-Play	请 在 晚上 单曲 循环 播放 英文歌曲 Let   it   go	5
你立刻找到纯钢琴版本的南山南给我听听呗	Music-Play	你 立刻 找到 纯 钢琴 版本 的 南 山南 给 我 听听 呗	5
单曲循环一下抖音去年最火爆的歌	Music-Play	单曲 循环 一下 抖音 去年 最 火爆 的 歌	5
随便播放一首专辑空心里的歌曲	Music-Play	随便 播放 一首 专辑 空 心里 的 歌曲	5
给我放几个搞笑一点的近期出来的音乐吧	Music-Play	给 我 放 几个 搞笑 一点 的 近期 出来 的 音乐吧	5
随即来一首适合睡觉的钢琴曲吧	Music-Play	随即 来 一首 适合 睡觉 的 钢琴曲 吧	5
单曲循环一下凤凰传奇的自由飞翔	Music-Play	单曲 循环 一下 凤凰 传奇 的 自由 飞翔	5
我需要你来一首2020年的抖音神曲呢	Music-Play	我 需要 你 来 一首 2020 年 的 抖音 神曲 呢	5
我想听你给我随机来一首民谣呢	Music-Play	我 想 听 你 给 我 随机 来 一首 民谣 呢	5
随机播放一首90年代的轻音乐	Music-Play	随机 播放 一首 90 年代 的 轻音乐	5
是不是可以顺序播放一下周传雄时不知归内的歌曲呢	Music-Play	是不是 可以 顺序 播放 一下 周传雄 时 不知 归内 的 歌曲 呢	5
印子月谈何容易立刻播放给我	Music-Play	印子 月 谈何容易 立刻 播放 给 我	5
播放一首好笑一点的英语歌可以吗	Music-Play	播放 一首 好笑 一点 的 英语歌 可以 吗	5
帮我播放一下李克勤的红日	Music-Play	帮 我 播放 一下 李克勤 的 红日	5
麻雀这首歌单曲循环呢	Music-Play	麻雀 这 首歌 单曲 循环 呢	5
你能不能随机来一首古筝弹奏的歌曲啊	Music-Play	你 能 不能 随机 来 一首 古筝 弹奏 的 歌曲 啊	5
能不能把萨顶顶在长歌行电视剧里面唱的歌放出来啊	Music-Play	能 不能 把 萨 顶顶 在 长 歌行 电视剧 里面 唱的歌 放 出来 啊	5
能不能随机播放一下古典音乐啊	Music-Play	能 不能 随机 播放 一下 古典音乐 啊	5
汪苏泷比较悲伤的歌曲来一个吧	Music-Play	汪苏 泷 比较 悲伤 的 歌曲 来 一个 吧	5
随机来一首古典歌曲吧	Music-Play	随机 来 一首 古典 歌曲 吧	5
我要听黄诗扶、B2ER合唱的杨花落尽子规啼播放	Music-Play	我要 听 黄诗 扶 、 B2ER 合唱 的 杨 花落 尽 子规 啼 播放	5
麻烦播放流行歌曲琴伤	Music-Play	麻烦 播放 流行歌曲 琴伤	5
播放一首80年代的古典音乐	Music-Play	播放 一首 80 年代 的 古典音乐	5
找李荣浩的年少有为	Music-Play	找 李荣浩 的 年 少有 为	5
我需要一首能让我睡觉的钢琴曲呢	Music-Play	我 需要 一首 能 让 我 睡觉 的 钢琴曲 呢	5
想听封刀不为峥嵘了，要漆柚唱的那版	Music-Play	想 听 封刀 不为 峥嵘 了 ， 要 漆 柚 唱 的 那版	5
想听怀旧歌曲克拉玛依之歌	Music-Play	想 听 怀旧 歌曲 克拉玛依 之歌	5
单曲循环李荣浩的李白	Music-Play	单曲 循环 李荣浩 的 李白	5
给我循环播放蔡徐坤的新歌情人	Music-Play	给 我 循环 播放 蔡 徐坤 的 新歌 情人	5
请单曲循环播放一整天傅如乔的微微。	Music-Play	请 单曲 循环 播放 一整天 傅如乔 的 微微 。	5
你可以给我顺序播放寻宝游戏里面的歌不	Music-Play	你 可以 给 我 顺序 播放 寻宝 游戏 里面 的 歌 不	5
我想听薛之谦的我好像在哪见过你，这是他的初学者专辑里面的一首	Music-Play	我 想 听 薛之谦 的 我 好像 在 哪见 过 你 ， 这 是 他 的 初学者 专辑 里面 的 一首	5
单曲循环一首古筝曲子行吗	Music-Play	单曲 循环 一首 古筝曲 子行 吗	5
是不是能找一首2016年出的歌曲呢	Music-Play	是不是 能 找 一首 2016 年 出 的 歌曲 呢	5
来一首任然的落海	Music-Play	来 一 首任 然 的 落海	5
来一首乡村音乐，就失眠城市吧	Music-Play	来 一首 乡村音乐 ， 就 失眠 城市 吧	5
基督教的remember放一下	Music-Play	基督教 的 remember 放 一下	5
我想要再听一遍于文文的体面	Music-Play	我 想要 再 听 一遍 于 文文 的 体面	5
想听音乐了，就听70年代的英文歌曲昨日重现吧	Music-Play	想 听 音乐 了 ， 就 听 70 年代 的 英文歌曲 昨日 重现 吧	5
能唱一首西班牙语歌给我不	Music-Play	能 唱 一首 西班牙语 歌给 我 不	5
给我循环播放李宗盛的《生命中的精灵》	Music-Play	给 我 循环 播放 李宗盛 的 《 生命 中 的 精灵 》	5
我需要听一首1999年发行的英文歌曲呢	Music-Play	我 需要 听 一首 1999 年 发行 的 英文歌曲 呢	5
近期比较火的纯音乐随机来一首	Music-Play	近期 比较 火 的 纯音乐 随机 来 一首	5
可以点播一首今年最火爆的抖音歌曲么	Music-Play	可以 点播 一首 今年 最 火爆 的 抖音 歌曲 么	5
宋捷演唱的民谣我会想起你播放	Music-Play	宋捷 演唱 的 民谣 我会 想起 你 播放	5
张学友1984年的大地恩情播放呢	Music-Play	张学友 1984 年 的 大地 恩情 播放 呢	5
随便播放一首马头琴演奏的音乐	Music-Play	随便 播放 一首 马头琴 演奏 的 音乐	5
落霜循环播放，尘AH的	Music-Play	落霜 循环 播放 ， 尘 AH 的	5
我要单曲循环喜欢你。	Music-Play	我要 单曲 循环 喜欢 你 。	5
帮我播放卓依婷的明天会更好	Music-Play	帮 我 播放 卓依婷 的 明天 会 更好	5
我想听一下林俊杰的美人鱼	Music-Play	我 想 听 一下 林俊杰 的 美人鱼	5
今天适合听这是我一生中最勇敢的瞬间摇滚的那个	Music-Play	今天 适合 听 这 是 我 一生 中 最 勇敢 的 瞬间 摇滚 的 那个	5
我喜欢听山河令里面的歌曲呢，随机来一曲听	Music-Play	我 喜欢 听 山河 令 里面 的 歌曲 呢 ， 随机 来 一曲 听	5
30年代专辑秋水伊人有个老歌我问你，马上播放	Music-Play	30 年代 专辑 秋水伊人 有个 老歌 我 问 你 ， 马上 播放	5
我想顺序播放10首范世錡专辑假装里的歌。	Music-Play	我 想 顺序 播放 10 首范世 錡 专辑 假装 里 的 歌 。	5
我想随机听一下抖音神曲	Music-Play	我 想 随机 听 一下 抖音 神曲	5
想听老狼唱的同桌的你了，放一下	Music-Play	想 听 老狼 唱 的 同桌 的 你 了 ， 放 一下	5
能帮我播放一首覅忒好里的歌曲不	Music-Play	能 帮 我 播放 一首 覅 忒 好 里 的 歌曲 不	5
快点播放一下王易阳的专辑说好分手不会哭	Music-Play	快点 播放 一下 王易阳 的 专辑 说好 分手 不会 哭	5
播放专辑庸人自扰，王理文的	Music-Play	播放 专辑 庸人自扰 ， 王理文 的	5
播放周深的英文歌	Music-Play	播放 周深 的 英文歌	5
放一下蔡徐坤的最新出的情人	Music-Play	放 一下 蔡 徐坤 的 最新 出 的 情人	5
王祖蓝将刘子千在中歪嘴摆头兼眨眼的夸张表情学到足十分爆笑	Music-Play	王祖 蓝 将 刘子 千 在 中 歪嘴 摆头 兼 眨眼 的 夸张 表情 学到 足 十分 爆笑	5
播放校园歌曲睡在我上铺的兄弟	Music-Play	播放 校园 歌曲 睡 在 我 上铺 的 兄弟	5
想听张碧晨的星空剪影，帮我放一下吧	Music-Play	想 听 张碧晨 的 星空 剪影 ， 帮 我 放 一下 吧	5
放一首姜云升的说唱歌曲起点。	Music-Play	放 一首 姜云升 的 说 唱歌曲 起点 。	5
九十年代邰正宵的《九百九十九朵玫瑰》播放	Music-Play	九十年代 邰正宵 的 《 九百九十九 朵玫瑰 》 播放	5
给我放一个英文版的篱笆国王	Music-Play	给 我 放 一个 英文版 的 篱笆 国王	5
我想随机播放60年代的爵士乐	Music-Play	我 想 随机 播放 60 年代 的 爵士乐	5
最爱听中国古风专辑踏山河，要原唱是七叔的	Music-Play	最爱 听 中国 古风 专辑 踏 山河 ， 要 原唱 是 七叔 的	5
我要听周杰伦最近的歌曲呢	Music-Play	我要 听 周杰伦 最近 的 歌曲 呢	5
BIGBIGWORLD歌词	Music-Play	BIGBIGWORLD 歌词	5
来一首由二胡大师王国潼演奏的二泉映月	Music-Play	来 一首 由 二胡 大师 王国 潼 演奏 的 二泉映月	5
循环播放童话故事夜莺	Music-Play	循环 播放 童话故事 夜莺	5
你能给我放一下霍尊的卷珠帘现场版本听么	Music-Play	你 能 给 我 放 一下 霍尊 的 卷 珠帘 现场 版本 听 么	5
放一个烽火戏诸侯的极品公子来听	Music-Play	放 一个 烽火 戏 诸侯 的 极品 公子 来 听	5
播放周杰伦2011年的歌吧	Music-Play	播放 周杰伦 2011 年 的 歌 吧	5
给我找个王昌龄诗吧	Music-Play	给 我 找个 王昌龄 诗 吧	5
找一首2016年发行的古典歌曲给我听吧	Music-Play	找 一首 2016 年 发行 的 古典 歌曲 给 我 听 吧	5
我需要一首沈文裕的钢琴曲呢	Music-Play	我 需要 一首 沈文裕 的 钢琴曲 呢	5
我活得好陈琳在九泉之下才放得下心	Music-Play	我活 得 好 陈琳 在 九泉之下 才 放得 下心	5
刚拿下金钟影后的天心到这一刻都还不敢相信影后就是自己	Music-Play	刚 拿下 金钟 影后 的 天心 到 这 一刻 都 还 不敢相信 影后 就是 自己	5
我现在想听古典音乐阳春白雪笛子版	Music-Play	我 现在 想 听 古典音乐 阳春白雪 笛子 版	5
恋人重逢段奕宏再度倾倒	Music-Play	恋人 重逢 段奕宏 再度 倾倒	5
我偶像郭富城90年代的专辑由零开始，帮我单曲循环对你爱不完	Music-Play	我 偶像 郭富城 90 年代 的 专辑 由 零 开始 ， 帮 我 单曲 循环 对 你 爱 不 完	5
我想听一首治愈系的钢琴曲呢	Music-Play	我 想 听 一首 治愈 系 的 钢琴曲 呢	5
来一首费玉清的千里之外听听	Music-Play	来 一首 费玉清 的 千里 之外 听听	5
看来陈友的心情的确不错	Music-Play	看来 陈友 的 心情 的确 不错	5
放英文版的鹊桥仙	Music-Play	放 英文版 的 鹊桥 仙	5
请播放著名小说装在套子里的人的法语版来听	Music-Play	请 播放 著名 小说 装在 套子 里 的 人 的 法语 版来 听	5
请循环播放法语版的两个海岛	Music-Play	请 循环 播放 法语 版 的 两个 海岛	5
你回答的牛头不对马嘴	Music-Play	你 回答 的 牛头不对马嘴	5
我想一整天听钢琴弹奏的爱是一朵花	Music-Play	我 想 一整天 听 钢琴 弹奏 的 爱 是 一朵花	5
会你觉得大家应否予卫诗机会	Music-Play	会 你 觉得 大家 应否 予卫诗 机会	5
林俊杰的爱不会绝迹的编曲是谁	Music-Play	林俊杰 的 爱 不会 绝迹 的 编曲 是 谁	5
我想听徐远书唱的念旧。	Music-Play	我 想 听 徐远书 唱 的 念旧 。	5
我要听笑脸，单曲循环	Music-Play	我要 听 笑脸 ， 单曲 循环	5
