x	y	cut_x	y_label_idx
频率是一零七点七的中央电台音乐之声可以收听下给我不	Radio-Listen	频率 是 一零 七点 七 的 中央 电台 音乐 之声 可以 收听 下 给 我 不	7
我需要听一个音乐类的湖北人民广播电台交通音乐台可以吗	Radio-Listen	我 需要 听 一个 音乐 类 的 湖北 人民 广播电台 交通 音乐台 可以 吗	7
听FM97四川旅游生活广播6点的音乐旅途要经典篇	Radio-Listen	听 FM97 四川 旅游 生活 广播 6 点 的 音乐 旅途 要 经典 篇	7
你能播放一下神州之声付明月主持的那个吗	Radio-Listen	你 能 播放 一下 神州 之声付 明月 主持 的 那个 吗	7
播放河北交通广播快乐晚点名	Radio-Listen	播放 河北 交通广播 快乐 晚点 名	7
循环收听陈颖镭的实用技巧	Radio-Listen	循环 收听 陈颖 镭 的 实用技巧	7
听一下中央广播电台的经济之声	Radio-Listen	听 一下 中央广播电台 的 经济 之声	7
放余玉婷的思念是一种病来听	Radio-Listen	放余玉婷 的 思念 是 一种 病来 听	7
麻烦帮我找下陕西戏曲广播按时间顺序播放里面的花鼓戏节目	Radio-Listen	麻烦 帮 我 找 下 陕西 戏曲 广播 按 时间 顺序 播放 里面 的 花鼓戏 节目	7
请帮我找到中国戏剧广播里的秦腔节目按节目列表顺序列表播放	Radio-Listen	请 帮 我 找到 中国 戏剧 广播 里 的 秦腔 节目 按 节目 列表 顺序 列表 播放	7
调到林贺的1039交通服务热线	Radio-Listen	调到 林贺 的 1039 交通 服务 热线	7
请循环收听费磊主持的分类讲话电台节目	Radio-Listen	请 循环 收听 费磊 主持 的 分类 讲话 电台节目	7
我要听教育类的广东人民广播电台教育之声	Radio-Listen	我要 听 教育 类 的 广东 人民 广播电台 教育 之声	7
想听嘉雯7点半的全新动力	Radio-Listen	想 听嘉雯 7 点半 的 全新 动力	7
能不能继续收听我上次听的频率一零四点七的我要现在电台	Radio-Listen	能 不能 继续 收听 我 上次 听 的 频率 一零 四点 七 的 我 要 现在 电台	7
收听频率是一零六点六的济南人民频道	Radio-Listen	收听 频率 是 一零 六点 六 的 济南 人民 频道	7
我想听电台节目Music40	Radio-Listen	我 想 听 电台节目 Music40	7
给我调到幺零二点七的丹徒人民广播电台	Radio-Listen	给 我 调到 幺 零 二点 七 的 丹徒 人民 广播电台	7
收听九筆的爱上男声FM	Radio-Listen	收听 九筆 的 爱 上 男声 FM	7
我准备一会儿就听中央广播电台的文艺之声	Radio-Listen	我 准备 一会儿 就 听 中央广播电台 的 文艺 之声	7
放李竹的小苏电台	Radio-Listen	放 李竹 的 小苏 电台	7
收听一个频率是一零七点六的广东人民广播电台教育之声	Radio-Listen	收听 一个 频率 是 一零 七点 六 的 广东 人民 广播电台 教育 之声	7
帮我放频率是八八点九的商业电台第一台	Radio-Listen	帮 我 放 频率 是 八 八点 九 的 商业 电台 第一台	7
今晚想听广西交通广播电台的交通新闻	Radio-Listen	今晚 想 听 广西 交通 广播电台 的 交通 新闻	7
给我收听频率是一零一点七的番愚电台	Radio-Listen	给 我 收听 频率 是 一零 一点 七 的 番 愚 电台	7
频率是八九点九的都市792收听一下呢	Radio-Listen	频率 是 八九点 九 的 都市 792 收听 一下 呢	7
拨到FM93点7铁锟的重点关注	Radio-Listen	拨到 FM93 点 7 铁锟 的 重点 关注	7
我想听教育类的广东人民广播电台教育之声	Radio-Listen	我 想 听 教育 类 的 广东 人民 广播电台 教育 之声	7
音乐加点儿糖那个就是FM950听那个	Radio-Listen	音乐 加 点儿 糖 那个 就是 FM950 听 那个	7
FM87点6调到北京人民广播电台文艺台	Radio-Listen	FM87 点 6 调到 北京人民广播电台 文艺 台	7
给我放一下经典947	Radio-Listen	给 我 放 一下 经典 947	7
调到尼珍主持的民族之声	Radio-Listen	调到 尼珍 主持 的 民族 之声	7
最近有什么新电影，调到小楚和野营的节目爱电影了解一下	Radio-Listen	最近 有 什么 新 电影 ， 调到 小楚 和 野营 的 节目 爱 电影 了解 一下	7
我们现在想收听安然主持的婚姻保卫战	Radio-Listen	我们 现在 想 收听 安然 主持 的 婚姻 保卫战	7
我需要你收听一个经济类的宜昌经济台呢	Radio-Listen	我 需要 你 收听 一个 经济 类 的 宜昌 经济 台 呢	7
现在你帮我调到常州交通广播的新闻快点知道	Radio-Listen	现在 你 帮 我 调到 常州 交通广播 的 新闻 快点 知道	7
收听频率是一零一点八的北京不眠夜	Radio-Listen	收听 频率 是 一零 一点 八 的 北京 不眠夜	7
给我听一个开浩御书房的中国文学史	Radio-Listen	给 我 听 一个 开浩御 书房 的 中国 文学史	7
找一个音乐电台要正放英语歌儿的那种	Radio-Listen	找 一个 音乐 电台 要 正放 英语 歌儿 的 那种	7
频率是一零一点八的黄冈电台新闻台来一个收听呢	Radio-Listen	频率 是 一零 一点 八 的 黄冈 电台 新闻台 来 一个 收听 呢	7
在FM91点0呢郑州人民交通台调过去	Radio-Listen	在 FM91 点 0 呢 郑州 人民 交通 台 调过去	7
循环放一下黄倩主持的华夏之声	Radio-Listen	循环 放 一下 黄倩 主持 的 华夏 之声	7
我要听安琪车主CD	Radio-Listen	我要 听安琪 车主 CD	7
收听电台节目星阑的风茶馆	Radio-Listen	收听 电台节目 星 阑 的 风 茶馆	7
收听电台节目千基百佬汇	Radio-Listen	收听 电台节目 千基百佬汇	7
帮我播放频率107点8的音乐之声	Radio-Listen	帮 我 播放 频率 107 点 8 的 音乐 之声	7
给我来一个曹云金的话说天下	Radio-Listen	给 我 来 一个 曹云金 的话 说 天下	7
听一会儿FM106.6小霍主持的综艺对对碰	Radio-Listen	听 一会儿 FM106.6 小霍 主持 的 综艺 对对碰	7
江城曲艺之声快帮我播放	Radio-Listen	江城 曲艺 之声 快 帮 我 播放	7
听个新闻电台随便找一个就行	Radio-Listen	听个 新闻 电台 随便 找 一个 就行	7
我要听北京音乐广播的中国歌曲排行榜	Radio-Listen	我要 听 北京 音乐 广播 的 中国 歌曲 排行榜	7
即刻调到色彩调频FM94.8	Radio-Listen	即刻 调 到 色彩 调频 FM94.8	7
给我调到FM101点7的四川电台交通广播	Radio-Listen	给 我 调到 FM101 点 7 的 四川 电台 交通广播	7
我要听刘聪的节目快点儿给我调到保定人民广播	Radio-Listen	我要 听 刘聪 的 节目 快点儿 给 我 调到 保定 人民 广播	7
羊城乐安居是羊城交通的吧拨过去听听看	Radio-Listen	羊城 乐安居 是 羊城 交通 的 吧 拨 过去 听听看	7
随便给我拨一个日语的电台	Radio-Listen	随便 给 我 拨 一个 日语 的 电台	7
叶婷婷主持的温州私家车音乐广播给我放一下吧	Radio-Listen	叶 婷婷 主持 的 温州 私家车 音乐 广播 给 我 放 一下 吧	7
给我找个在放日语歌的音乐电台	Radio-Listen	给 我 找 个 在 放 日语 歌 的 音乐 电台	7
找个正放昆曲的曲艺电台听	Radio-Listen	找个 正放 昆曲 的 曲艺 电台 听	7
拨去城市大玩家就周一到周四中午11点的那个	Radio-Listen	拨 去 城市 大 玩家 就 周一 到 周四 中午 11 点 的 那个	7
听晚8点的旅友俱乐部	Radio-Listen	听晚 8 点 的 旅友 俱乐部	7
给我来一个音乐类的湖北人民广播电台交通音乐台	Radio-Listen	给 我 来 一个 音乐 类 的 湖北 人民 广播电台 交通 音乐台	7
有没有音乐类的楚天广播音乐台来一个啊	Radio-Listen	有没有 音乐 类 的 楚天 广播 音乐台 来 一个 啊	7
给我拨一下人民广播电台王建立主持的节目	Radio-Listen	给 我 拨 一下 人民 广播电台 王 建立 主持 的 节目	7
调频至二十点零三，我要听娱乐星天地	Radio-Listen	调频 至 二十点 零三 ， 我要 听 娱乐 星 天地	7
我马上就想听FM94.8的节目，是色彩调频电台哦	Radio-Listen	我 马上 就 想 听 FM94.8 的 节目 ， 是 色彩 调频电台 哦	7
我还是要听中央广播电台的文艺之声	Radio-Listen	我 还是 要 听 中央广播电台 的 文艺 之声	7
重听文艺类的无锡人民广播电台文艺台	Radio-Listen	重听 文艺类 的 无锡 人民 广播电台 文艺 台	7
给我找悠悠和添天主播的读书音乐我要听	Radio-Listen	给 我 找 悠悠 和 添 天主 播 的 读书 音乐 我要 听	7
请给我收听高阳的文艺之声	Radio-Listen	请 给 我 收听 高阳 的 文艺 之声	7
再拨拨到云南音乐广播听听好听在九点	Radio-Listen	再 拨 拨 到 云南 音乐 广播 听听 好听 在 九点	7
调到杨斌主持的好一个夜FM105点2的	Radio-Listen	调 到 杨斌 主持 的 好 一个 夜 FM105 点 2 的	7
听一个北京爱家广播的毛毛狗的故事口袋	Radio-Listen	听 一个 北京 爱家 广播 的 毛毛 狗 的 故事 口袋	7
我还在收听的节目是FM103.9的电台，交通广播	Radio-Listen	我 还 在 收听 的 节目 是 FM103.9 的 电台 ， 交通广播	7
我要听频率是九零点二的连云港经济广播电台	Radio-Listen	我要 听 频率 是 九 零点 二 的 连云港 经济 广播电台	7
北京故事广播给我放一下	Radio-Listen	北京 故事 广播 给 我 放 一下	7
今天听音乐之声电台更新的歌曲	Radio-Listen	今天 听 音乐 之声 电台 更新 的 歌曲	7
赶紧拨到邢台爱尚986正播乐听986假日版呢	Radio-Listen	赶紧 拨 到 邢台 爱尚 986 正播乐 听 986 假日 版 呢	7
我想听福建人民新闻广播电台，这个频率是FM89.5	Radio-Listen	我 想 听 福建 人民 新闻 广播电台 ， 这个 频率 是 FM89.5	7
你能收听一下频率是一零六点七的大连音乐吗	Radio-Listen	你 能 收听 一下 频率 是 一零 六点 七 的 大连 音乐 吗	7
听吴雪兰主持的吴观大局	Radio-Listen	听 吴雪兰 主持 的 吴观 大局	7
请立即播放三好坏男孩	Radio-Listen	请 立即 播放 三好 坏男孩	7
找到荣磊和悠悠的磊磊热线	Radio-Listen	找到 荣磊 和 悠悠的 磊磊 热线	7
听生活台吧找太原老年之声的健康之家	Radio-Listen	听 生活 台 吧 找 太原 老年 之声 的 健康 之 家	7
是不是能继续前面的频率九七点八的河源人民广播电台	Radio-Listen	是不是 能 继续 前面 的 频率 九 七点 八 的 河源 人民 广播电台	7
等会能把常州人民广播电台调过来吗，这个频率是FM90.0	Radio-Listen	等 会 能 把 常州 人民 广播电台 调过来 吗 ， 这个 频率 是 FM90.0	7
重新播放今天北京人民广播电台的新闻	Radio-Listen	重新 播放 今天 北京人民广播电台 的 新闻	7
我要听老妖主持的素人广播	Radio-Listen	我要 听 老妖 主持 的 素人 广播	7
找蜻蜓FM放一会儿科学有故事	Radio-Listen	找 蜻蜓 FM 放 一会儿 科学 有 故事	7
104点2蚌埠经济广播电台的节目快帮我放一下	Radio-Listen	104 点 2 蚌埠 经济 广播电台 的 节目 快 帮 我 放 一下	7
是不是能来一个林万成主持的神州之声啊	Radio-Listen	是不是 能 来 一个 林万成 主持 的 神州 之声 啊	7
播放喜马拉雅电台的歌曲	Radio-Listen	播放 喜马拉雅 电台 的 歌曲	7
郑晶姐姐主持的中国之声帮我放一下	Radio-Listen	郑晶 姐姐 主持 的 中国 之声 帮 我 放 一下	7
西马讲书这个电台，就楚悦主持的那个播放一下给我吧	Radio-Listen	西马 讲 书 这个 电台 ， 就 楚悦 主持 的 那个 播放 一下 给 我 吧	7
爱上男声FM可以播放出来吗	Radio-Listen	爱上 男声 FM 可以 播放 出来 吗	7
我要听频率是九零点三的英语电台	Radio-Listen	我要 听 频率 是 九 零点 三 的 英语 电台	7
音乐类的广州人民广播电台金曲广播收听一下吧	Radio-Listen	音乐 类 的 广州 人民 广播电台 金曲 广播 收听 一下 吧	7
搜索一下南京新闻广播的大城小爱这个电台	Radio-Listen	搜索 一下 南京 新闻广播 的 大城 小爱 这个 电台	7
频率是八九点三的湛江人民电台可以给我听一个吗	Radio-Listen	频率 是 八九点 三 的 湛江 人民 电台 可以 给 我 听 一个 吗	7
能把频率是一零零点一的山东人民广播电台经济频道播放给我看吗	Radio-Listen	能 把 频率 是 一零 零点 一 的 山东 人民 广播电台 经济 频道 播放 给 我 看 吗	7
我想听一个频率是九三点一的大连都市	Radio-Listen	我 想 听 一个 频率 是 九 三点 一 的 大连 都市	7
今年的音乐类电台节目随机来一个可以吗	Radio-Listen	今年 的 音乐 类 电台节目 随机 来 一个 可以 吗	7
听会儿FM88点1的河南人民台	Radio-Listen	听 会儿 FM88 点 1 的 河南 人民 台	7
请放晓华主持的芳华绝代	Radio-Listen	请放晓华 主持 的 芳华 绝代	7
赶快给我转到中央广播电台的新闻联播	Radio-Listen	赶快 给 我 转到 中央广播电台 的 新闻联播	7
87点7孝感电台交通音乐台帮我放一下	Radio-Listen	87 点 7 孝感 电台 交通 音乐台 帮 我 放 一下	7
是不是能连着上次听的汕头人民广播电台经济台频率是一零二点五	Radio-Listen	是不是 能 连 着 上次 听 的 汕头 人民 广播电台 经济 台 频率 是 一零 二点五	7
音乐类的大连音乐收听给我听呢	Radio-Listen	音乐 类 的 大连 音乐 收听 给 我 听 呢	7
闻天主持的文艺之声是几点开始	Radio-Listen	闻天 主持 的 文艺 之声 是 几点 开始	7
找到FM88点7的中国国际广播电台	Radio-Listen	找到 FM88 点 7 的 中国国际广播电台	7
收听石澈主持的经济之声	Radio-Listen	收听 石澈 主持 的 经济 之声	7
麻烦拨到海南音乐广播听欢乐车厢	Radio-Listen	麻烦 拨 到 海南 音乐 广播 听 欢乐 车厢	7
FM100.7里有什么有意思的新闻听一听	Radio-Listen	FM100.7 里 有 什么 有意思 的 新闻 听 一 听	7
我想听我爱琼剧在海南民生广播就是FM92点2	Radio-Listen	我 想 听 我 爱 琼剧 在 海南 民生 广播 就是 FM92 点 2	7
我想听频率是九六点六的雨花人民广播电台	Radio-Listen	我 想 听 频率 是 九 六点 六 的 雨花 人民 广播电台	7
来一个频率是九六点七的中山人民广播电台听听	Radio-Listen	来 一个 频率 是 九 六点 七 的 中山 人民 广播电台 听听	7
给我找一下FM97.2上海戏剧曲艺广播	Radio-Listen	给 我 找 一下 FM97.2 上海 戏剧 曲艺 广播	7
能来黎春主持的西马讲书吗	Radio-Listen	能来 黎春 主持 的 西马 讲书 吗	7
频率是九九点零的天津人民广播电台音乐台给我收听一下可以不	Radio-Listen	频率 是 九九 点 零 的 天津 人民 广播电台 音乐台 给 我 收听 一下 可以 不	7
辽宁电台王玲主持的节目帮我放一下吧	Radio-Listen	辽宁 电台 王玲 主持 的 节目 帮 我 放 一下 吧	7
收听黄河的交通新闻调一下	Radio-Listen	收听 黄河 的 交通 新闻 调 一下	7
听听余泳欣主持的念念旧就那个电台节目	Radio-Listen	听听 余泳欣 主持 的 念念 旧 就 那个 电台节目	7
北京文艺广播的小说连播来一个	Radio-Listen	北京 文艺 广播 的 小说 连播 来 一个	7
麻烦找个正放越剧的曲艺电台听	Radio-Listen	麻烦 找个 正放 越剧 的 曲艺 电台 听	7
我想你给我听听频率是九六点二的广州人民广播电台风云962	Radio-Listen	我 想 你 给 我 听听 频率 是 九 六点二 的 广州 人民 广播电台 风云 962	7
调到宋孔文主持的北京广播电视台	Radio-Listen	调到 宋孔文 主持 的 北京 广播 电视台	7
调到1004快乐不空挡是秦皇岛交通广播的	Radio-Listen	调到 1004 快乐 不 空挡 是 秦皇岛 交通广播 的	7
我要听程一电台	Radio-Listen	我要 听程 一 电台	7
成都电台新闻广播能听吧就调到FM99点8吧	Radio-Listen	成都 电台 新闻广播 能 听 吧 就 调到 FM99 点 8 吧	7
放北京交通广播的路况信息	Radio-Listen	放 北京 交通广播 的 路况 信息	7
收听北京都市之声的北京不眠夜	Radio-Listen	收听 北京 都市 之声 的 北京 不眠夜	7
音乐就听经典音乐广播里的哦	Radio-Listen	音乐 就 听 经典音乐 广播 里 的 哦	7
放一下爱上男声FM，viva主持的	Radio-Listen	放 一下 爱上 男声 FM ， viva 主持 的	7
我需要听一个文艺类的武汉人民广播电台文艺台呢	Radio-Listen	我 需要 听 一个 文艺类 的 武汉 人民 广播电台 文艺 台 呢	7
给大人的睡前童话帮我放一下这个节目	Radio-Listen	给 大人 的 睡 前 童话 帮 我 放 一下 这个 节目	7
听一听中国之声的新闻	Radio-Listen	听 一 听 中国 之声 的 新闻	7
能把安然主持的经济之声继续收听吗	Radio-Listen	能 把 安然 主持 的 经济 之声 继续 收听 吗	7
播放FM92点1频率的天天现世报	Radio-Listen	播放 FM92 点 1 频率 的 天天 现世报	7
给我放一下北京新闻广播的新闻热线	Radio-Listen	给 我 放 一下 北京 新闻广播 的 新闻热线	7
找到FM88点9听郑州人民城市台	Radio-Listen	找到 FM88 点 9 听 郑州 人民 城市 台	7
频率是一零零点九的四会电台听一个吧	Radio-Listen	频率 是 一零 零点 九 的 四会 电台 听 一个 吧	7
现在是晚上10点我要听人在职场	Radio-Listen	现在 是 晚上 10 点 我 要 听 人 在职 场	7
我想听8点开始的城市点COM是马甜的主播	Radio-Listen	我 想 听 8 点 开始 的 城市 点 COM 是 马甜 的 主播	7
中央人民广播电台的神州夜航快帮我放一下	Radio-Listen	中央人民广播电台 的 神州 夜航 快 帮 我 放 一下	7
调频到郭威的原创歌曲分享	Radio-Listen	调频 到 郭威 的 原创 歌曲 分享	7
中央交通广播的节目随便播一个，要凡珂主持的哦	Radio-Listen	中央 交通广播 的 节目 随便 播 一个 ， 要 凡 珂 主持 的 哦	7
频率是一零一点五的睡不醒电台可以收听吗	Radio-Listen	频率 是 一零 一点 五 的 睡不醒 电台 可以 收听 吗	7
保定交通广播1048车友会帮我播放一下	Radio-Listen	保定 交通广播 1048 车友会 帮 我 播放 一下	7
大吉利车队拨过去是电台节目啊路灵灵主持的	Radio-Listen	大 吉利 车队 拨 过去 是 电台节目 啊 路 灵灵 主持 的	7
上海电台文艺频率开心调频帮我播一下	Radio-Listen	上海 电台 文艺 频率 开心 调频 帮 我播 一下	7
我想你给我播放一下最新的小黄瓜电台	Radio-Listen	我 想 你 给 我 播放 一下 最新 的 小黄瓜 电台	7
帮我放一下肇庆市广播电台FM94点9旅游之声	Radio-Listen	帮 我 放 一下 肇庆市 广播电台 FM94 点 9 旅游 之声	7
给我播一个音乐电台经典947吧	Radio-Listen	给 我播 一个 音乐 电台 经典 947 吧	7
我要听成都电台下午2点的周末就是乐在FM94点6	Radio-Listen	我要 听 成都 电台 下午 2 点 的 周末 就是 乐在 FM94 点 6	7
放一段儿吴晓波频道是喜马拉雅的	Radio-Listen	放 一段 儿 吴晓波 频道 是 喜马拉雅 的	7
放一个文艺类的襄樊文艺台	Radio-Listen	放 一个 文艺类 的 襄樊 文艺 台	7
现在请收听北京文艺广播的评书联播	Radio-Listen	现在 请 收听 北京 文艺 广播 的 评书 联播	7
收听主持人是月明的音乐排行榜	Radio-Listen	收听 主持人 是 月 明 的 音乐 排行榜	7
你能给我收听一个交通类的上海电台交通频率吗	Radio-Listen	你 能 给 我 收听 一个 交通 类 的 上海 电台 交通 频率 吗	7
收听北京交通广播的一路畅通	Radio-Listen	收听 北京 交通广播 的 一路 畅通	7
我想继续听一会频率是九二点八的广东卫星广播可以吗	Radio-Listen	我 想 继续 听 一会 频率 是 九二 点八 的 广东 卫星广播 可以 吗	7
请收听音乐类的黄石交通音乐台	Radio-Listen	请 收听 音乐 类 的 黄石 交通 音乐台	7
我想听频率是九二点八的山东文艺广播电台	Radio-Listen	我 想 听 频率 是 九二 点八 的 山东 文艺 广播电台	7
给我放一个频率是九七点三的睡不着电台	Radio-Listen	给 我 放 一个 频率 是 九 七点 三 的 睡不着 电台	7
立刻打开中央人民广播电台老年之声海洋主持的节目	Radio-Listen	立刻 打开 中央人民广播电台 老年 之声 海洋 主持 的 节目	7
听一下重庆之声的身边说法	Radio-Listen	听 一下 重庆 之声 的 身边 说法	7
李梓萌主持的电台节目帮我放一个吧	Radio-Listen	李梓萌 主持 的 电台节目 帮 我 放 一个 吧	7
我要听庄丽主持的城市之光	Radio-Listen	我要 听 庄丽 主持 的 城市之光	7
把福建新闻广播给我找出来新闻台的	Radio-Listen	把 福建 新闻广播 给 我 找 出来 新闻台 的	7
大医生来了这个节目是袁方主播，搜一下河南新闻广播里有没有	Radio-Listen	大 医生 来 了 这个 节目 是 袁方主播 ， 搜 一下 河南 新闻广播 里 有没有	7
方鉴的上海，你早！适合现在听，可以在上海交通广播里找	Radio-Listen	方鉴 的 上海 ， 你 早 ！ 适合 现在 听 ， 可以 在 上海 交通广播 里 找	7
放频率是一零三点五的若素电台	Radio-Listen	放 频率 是 一零 三点 五 的 若素 电台	7
找到石家庄音乐广播让我听音乐控in car	Radio-Listen	找到 石家庄 音乐 广播 让 我 听 音乐 控 in   car	7
找一下上海戏剧曲艺广播的昆曲节目播放	Radio-Listen	找 一下 上海 戏剧 曲艺 广播 的 昆曲 节目 播放	7
华夏之声电台找到贾雯演播的节目	Radio-Listen	华夏 之声 电台 找到 贾雯 演播 的 节目	7
麻烦帮我找个曲艺电台正放游西湖的	Radio-Listen	麻烦 帮 我 找个 曲艺 电台 正放游 西湖 的	7
查到有齐莺在中华之声近期的新节目就放一下	Radio-Listen	查到 有 齐莺 在 中华 之声 近期 的 新 节目 就 放 一下	7
听听小娅跟杨洋的乐活达人	Radio-Listen	听听 小娅 跟 杨洋 的 乐活 达 人	7
来一个文艺类的北京人民广播电台文艺台吧	Radio-Listen	来 一个 文艺类 的 北京人民广播电台 文艺 台 吧	7
帮我把石家庄新闻广播中的经济新干线重播一下	Radio-Listen	帮 我 把 石家庄 新闻广播 中 的 经济 新干线 重播 一下	7
给拨到清晨音乐台我要听music伴你行	Radio-Listen	给 拨 到 清晨 音乐台 我要 听 music 伴 你 行	7
我想要听星阑的风茶馆电台节目	Radio-Listen	我 想要 听星 阑 的 风 茶馆 电台节目	7
听那个FM99点6的中央人民广播电台	Radio-Listen	听 那个 FM99 点 6 的 中央人民广播电台	7
今儿周日听音乐万花筒周末版就在上海动感101	Radio-Listen	今儿 周日 听 音乐 万花筒 周末版 就 在 上海 动感 101	7
调到巴州电台蒙古语广播的心灵有约	Radio-Listen	调 到 巴州 电台 蒙古语 广播 的 心灵 有 约	7
我想听音乐电台音乐之声可以吗	Radio-Listen	我 想 听 音乐 电台 音乐 之声 可以 吗	7
能给我播放一下动感101这个音乐电台	Radio-Listen	能 给 我 播放 一下 动感 101 这个 音乐 电台	7
南京体育广播的天天足球丁喆主持的听这个	Radio-Listen	南京 体育 广播 的 天天 足球 丁喆 主持 的 听 这个	7
周六有海阳的文艺之声吗	Radio-Listen	周六 有 海阳 的 文艺 之声 吗	7
立马给我调回至FM106.1的中国之声频道	Radio-Listen	立马 给 我 调回 至 FM106.1 的 中国 之声 频道	7
找到城市音乐精灵就周六日下午2点的那个	Radio-Listen	找到 城市 音乐 精灵 就 周六日 下午 2 点 的 那个	7
我想听毛强主持的华夏之声	Radio-Listen	我 想 听 毛强 主持 的 华夏 之声	7
科学有故事是网络电台的吧拨那个给我	Radio-Listen	科学 有 故事 是 网络电台 的 吧 拨 那个 给 我	7
是不是可以收听交通类的重庆交通电台	Radio-Listen	是不是 可以 收听 交通 类 的 重庆 交通 电台	7
我想听鱼歌主持的未来星主播调到FM95点7	Radio-Listen	我 想 听 鱼歌 主持 的 未来 星主 播调 到 FM95 点 7	7
调到客家天地听听在CNR神州之声呢	Radio-Listen	调 到 客家 天地 听听 在 CNR 神州 之声 呢	7
颜涛主持的都市之声给我播放一下可以吗	Radio-Listen	颜涛 主持 的 都市 之声 给 我 播放 一下 可以 吗	7
教育类的广东人民广播电台教育之声播放给我吧	Radio-Listen	教育 类 的 广东 人民 广播电台 教育 之声 播放 给 我 吧	7
大连音乐这个音乐电台播放一下吧	Radio-Listen	大连 音乐 这个 音乐 电台 播放 一下 吧	7
能不能来一个维杨主持的中华之声	Radio-Listen	能 不能 来 一个 维杨 主持 的 中华 之声	7
频率是九二点九的肇庆人民广播电台第一台是不是能收听一个呢	Radio-Listen	频率 是 九二 点 九 的 肇庆 人民 广播电台 第一台 是不是 能 收听 一个 呢	7
马上播放FM90点3都市110	Radio-Listen	马上 播放 FM90 点 3 都市 110	7
FM98点6的968全球资讯赶紧帮我播一下	Radio-Listen	FM98 点 6 的 968 全球 资讯 赶紧 帮 我播 一下	7
每天中午准时播放上海戏剧曲艺广播电台中的越沪艺苑	Radio-Listen	每天 中午 准时 播放 上海 戏剧 曲艺 广播电台 中 的 越 沪 艺苑	7
是不是能继续来收听卢迪主持的经济之声	Radio-Listen	是不是 能 继续 来 收听 卢迪 主持 的 经济 之声	7
请帮我放一下吴俊圻主持的今夜地三鲜	Radio-Listen	请 帮 我 放 一下 吴俊圻 主持 的 今夜 地 三鲜	7
搜一搜大湾区之声电台有什么音乐	Radio-Listen	搜一 搜 大湾 区之声 电台 有 什么 音乐	7
到7点了快调到北京故事广播我接着听娱乐档案	Radio-Listen	到 7 点 了 快 调到 北京 故事 广播 我 接着 听 娱乐 档案	7
我想听世说新语	Radio-Listen	我 想 听 世说新语	7
想听一下英文歌 找FM88点7	Radio-Listen	想 听 一下 英文歌   找 FM88 点 7	7
音乐电台要正放摇滚的	Radio-Listen	音乐 电台 要 正放 摇滚 的	7
打开FM88.7收听近期的新音乐	Radio-Listen	打开 FM88.7 收听 近期 的 新 音乐	7
你可以播放一个音乐类的湖北人民广播电台交通音乐台吗	Radio-Listen	你 可以 播放 一个 音乐 类 的 湖北 人民 广播电台 交通 音乐台 吗	7
是不是能来一个频率是九零点九的襄樊新闻台啊	Radio-Listen	是不是 能 来 一个 频率 是 九 零点 九 的 襄樊 新闻台 啊	7
找下午6点的畅游970	Radio-Listen	找 下午 6 点 的 畅游 970	7
4点了我要听G速车世界	Radio-Listen	4 点 了 我 要 听 G 速车 世界	7
王元的我爱听音乐在上海交通广播中，听一下这个	Radio-Listen	王元 的 我 爱 听 音乐 在 上海 交通广播 中 ， 听 一下 这个	7
听保定新闻广播的新闻路路通	Radio-Listen	听 保定 新闻广播 的 新闻 路路通	7
我需要听叶痕的我所理解的生活呢	Radio-Listen	我 需要 听叶痕 的 我 所 理解 的 生活 呢	7
6点了调到秦皇岛体育音乐广播去	Radio-Listen	6 点 了 调到 秦皇岛 体育 音乐 广播 去	7
请给我放一下广播王璐的城市零距离	Radio-Listen	请 给 我 放 一下 广播 王璐 的 城市 零距离	7
给我调到咨询热线，就是刘杨主持的那个	Radio-Listen	给 我 调到 咨询 热线 ， 就是 刘杨 主持 的 那个	7
我想听一个经济类的扬州人民广播电台经济台	Radio-Listen	我 想 听 一个 经济 类 的 扬州 人民 广播电台 经济 台	7
调到全国汽车音乐榜主持是陈嘉慧	Radio-Listen	调 到 全国 汽车 音乐榜 主持 是 陈嘉慧	7
调到北京新闻广播 频率是十零点三	Radio-Listen	调 到 北京 新闻广播   频率 是 十 零点 三	7
频率是九九点零的楚天广播电台卫星广播收听一个可以吗	Radio-Listen	频率 是 九九 点 零 的 楚天 广播电台 卫星广播 收听 一个 可以 吗	7
我要听广州音乐之声调到FM102点7	Radio-Listen	我要 听 广州 音乐 之 声调 到 FM102 点 7	7
是不是能把北京人民广播电台交通台这个交通类电台播放一下呢	Radio-Listen	是不是 能 把 北京人民广播电台 交通 台 这个 交通 类 电台 播放 一下 呢	7
请收听千卉的惠子电台	Radio-Listen	请 收听 千卉 的 惠子 电台	7
听会儿刘晓的大军第一时间	Radio-Listen	听 会儿 刘晓 的 大军 第一 时间	7
哈尔滨交通广播FM92点5的节目快帮我放一下	Radio-Listen	哈尔滨 交通广播 FM92 点 5 的 节目 快 帮 我 放 一下	7
请收听频率是一零三点九的1039交通服务热线	Radio-Listen	请 收听 频率 是 一零 三点 九 的 1039 交通 服务 热线	7
可以给我收听一个财经类大连财经吗	Radio-Listen	可以 给 我 收听 一个 财经类 大连 财经 吗	7
频率是八七点五丰辽宁经济给我收听一下可以吗	Radio-Listen	频率 是 八七 点 五丰 辽宁 经济 给 我 收听 一下 可以 吗	7
放一下向菲主持的神州夜航	Radio-Listen	放 一下 向菲 主持 的 神州 夜航	7
